aX,aY,aZ,gX,gY,gZ
0.032,0.274,0.303,148.865,-95.703,537.109
-0.076,0.308,0.213,160.889,-91.248,532.349
-0.202,0.283,0.265,166.626,-66.406,523.01
-0.321,0.163,0.408,166.504,-28.564,500.671
-0.419,0.009,0.56,156.921,12.512,464.294
-0.501,-0.123,0.686,133.179,55.664,415.71
-0.559,-0.214,0.755,98.755,98.022,358.643
-0.554,-0.219,0.731,49.561,133.85,295.105
-0.496,-0.099,0.621,-7.324,161.011,229.614
-0.426,0.049,0.442,-53.04,181.03,166.26
-0.347,0.211,0.23,-87.952,199.646,109.558
-0.246,0.363,0.017,-110.535,224.487,63.477
-0.107,0.509,-0.167,-108.032,257.08,30.701
0.065,0.648,-0.32,-77.698,294.128,12.573
0.27,0.738,-0.42,-28.931,329.224,10.132
0.501,0.733,-0.455,21.423,355.713,23.621
0.722,0.608,-0.432,67.627,368.896,49.316
0.894,0.386,-0.411,110.596,361.45,76.538
0.98,0.167,-0.459,148.315,333.923,95.947
1.016,0.037,-0.613,175.415,296.814,109.375
1.067,-0.055,-0.866,191.711,261.108,121.033
1.137,-0.19,-1.199,197.876,227.173,126.343
1.193,-0.35,-1.55,187.866,193.42,121.338
1.247,-0.483,-1.832,168.701,168.945,105.896
1.279,-0.53,-1.947,147.217,160.4,80.322
1.33,-0.51,-1.928,123.169,168.091,49.683
1.413,-0.525,-1.721,96.252,182.495,23.987
1.485,-0.538,-1.541,68.42,183.777,-0.244
1.529,-0.381,-1.371,47.302,166.687,-19.409
1.495,-0.292,-1.384,33.936,136.292,-24.17
1.39,-0.135,-1.297,23.621,110.046,-27.771
1.392,-0.12,-1.28,25.696,83.374,-17.517
1.34,-0.22,-1.25,26.917,61.096,-5.676
1.214,-0.321,-1.187,30.151,46.204,0.488
1.138,-0.371,-1.145,39.124,37.231,2.136
1.035,-0.365,-1.063,44.373,35.217,-2.197
1.007,-0.38,-0.936,42.297,39.063,-8.362
1.01,-0.472,-0.844,33.508,40.588,-12.695
0.968,-0.547,-0.748,19.775,41.138,-22.766
0.974,-0.548,-0.628,5.493,37.292,-33.875
1.0,-0.448,-0.578,-7.812,23.621,-42.358
0.965,-0.356,-0.572,-17.883,5.859,-44.067
0.913,-0.293,-0.548,-24.597,-8.301,-41.931
0.883,-0.303,-0.535,-23.56,-19.653,-35.828
0.89,-0.315,-0.476,-19.653,-28.748,-31.433
0.902,-0.274,-0.489,-13.733,-40.894,-24.048
0.86,-0.445,-0.557,-12.085,-50.842,-16.296
0.657,-0.421,-0.673,-11.475,-50.293,-24.353
0.641,-0.455,-0.709,-8.057,-36.255,-26.489
0.642,-0.385,-0.666,-13.855,-14.832,-37.964
0.718,-0.275,-0.621,-18.555,4.028,-43.213
0.81,-0.199,-0.477,-24.292,16.602,-35.217
0.82,0.06,-0.442,-25.085,10.254,-22.644
0.87,-0.165,-0.558,-25.452,-4.211,6.348
0.621,-0.315,-0.536,-28.564,-7.751,7.385
0.682,-0.272,-0.54,-11.963,-10.498,4.944
0.748,-0.287,-0.674,-6.104,-13.55,4.761
0.589,-0.274,-0.675,-9.583,-2.441,-8.118
0.616,-0.206,-0.65,-8.362,10.986,-8.728
0.697,-0.187,-0.631,-12.39,19.226,-6.042
0.703,-0.293,-0.549,-19.165,23.315,-6.714
0.713,-0.267,-0.441,-21.24,17.517,-9.888
0.802,-0.225,-0.494,-20.935,0.549,-7.385
0.733,-0.299,-0.533,-28.137,-12.451,-5.554
0.635,-0.44,-0.549,-31.311,-18.25,-11.841
0.618,-0.201,-0.595,-22.827,-22.522,-23.193
0.702,-0.11,-0.702,-18.86,-22.705,-12.512
0.586,-0.205,-0.682,-31.494,-9.399,-6.226
0.548,-0.304,-0.668,-32.471,5.188,-3.052
0.601,-0.298,-0.658,-27.527,17.334,-0.549
0.63,-0.267,-0.663,-25.879,28.015,-2.319
0.625,-0.291,-0.62,-29.358,36.865,0.183
0.62,-0.33,-0.561,-34.424,41.931,-0.061
0.659,-0.385,-0.522,-39.917,40.405,-0.122
0.664,-0.446,-0.477,-51.697,34.485,-2.991
0.645,-0.477,-0.432,-67.871,24.902,-8.118
0.634,-0.43,-0.411,-85.815,14.16,-11.353
0.624,-0.478,-0.4,-105.469,4.944,-11.047
0.57,-0.499,-0.374,-126.465,-2.563,-18.372
0.556,-0.546,-0.392,-143.616,-10.62,-26.245
0.53,-0.556,-0.414,-160.889,-16.479,-36.438
0.506,-0.583,-0.426,-176.331,-18.433,-49.683
0.477,-0.568,-0.457,-187.195,-18.738,-65.796
0.471,-0.64,-0.5,-193.97,-15.198,-80.322
0.444,-0.719,-0.492,-201.66,-7.935,-103.21
-1.252,-0.803,0.966,-12.085,-27.222,7.446
-1.527,-0.935,1.063,-19.653,-42.786,10.925
-1.785,-1.05,1.207,-26.855,-67.749,14.526
-2.036,-0.972,1.31,-25.452,-103.149,14.771
-2.212,-0.876,1.262,-11.292,-142.151,23.804
-2.216,-0.787,1.307,9.399,-166.382,42.419
-2.221,-0.628,1.214,33.813,-184.509,72.327
-2.128,-0.679,1.147,60.791,-192.993,121.216
-1.958,-0.862,1.115,80.566,-195.618,178.101
-1.844,-1.015,0.934,82.336,-194.58,224.548
-1.86,-1.044,0.543,72.144,-173.645,258.484
-1.729,-1.145,0.517,55.664,-112.244,289.551
-1.569,-1.143,0.474,25.574,-48.157,311.462
-1.396,-0.828,0.48,-15.503,7.324,334.656
-1.093,-0.728,0.388,-50.11,40.833,376.526
-0.87,-0.726,0.318,-73.914,63.721,414.612
-0.741,-0.59,0.314,-88.074,83.069,445.068
-0.566,-0.136,0.259,-93.262,88.44,481.14
-0.43,0.198,0.067,-91.553,83.496,532.776
-0.399,0.267,-0.081,-79.285,89.539,577.271
-0.306,0.132,-0.025,-51.147,108.765,599.548
-0.177,0.179,0.175,-11.23,120.911,599.792
-0.078,0.45,0.254,27.527,109.741,601.135
0.008,0.711,0.331,57.495,83.374,620.3
0.097,0.888,0.459,86.731,48.645,640.564
0.198,0.919,0.518,116.15,7.568,658.813
0.299,0.823,0.513,143.433,-33.447,677.368
0.342,0.613,0.521,173.95,-71.472,687.134
0.359,0.322,0.637,210.51,-109.863,668.091
0.208,0.082,0.715,256.226,-160.767,617.554
-0.005,-0.058,0.67,281.189,-208.557,554.443
-0.183,-0.108,0.64,256.958,-221.497,495.422
-0.408,-0.244,0.662,215.82,-205.505,435.364
-0.635,-0.447,0.717,164.124,-172.058,368.713
-0.806,-0.58,0.756,97.473,-124.939,295.288
-0.931,-0.567,0.672,25.452,-70.251,221.924
-0.97,-0.426,0.521,-44.861,-6.653,152.588
-0.889,-0.204,0.378,-107.056,64.941,86.914
-0.711,0.094,0.24,-153.259,136.414,29.846
-0.496,0.432,0.102,-176.208,201.843,-9.033
-0.305,0.752,0.009,-173.401,257.69,-27.832
-0.171,0.972,-0.007,-150.269,301.514,-28.687
-0.007,1.082,0.001,-114.319,330.872,-17.639
0.206,1.148,-0.0,-68.542,346.375,1.465
0.305,1.159,0.003,-13.367,351.257,34.058
0.306,1.1,-0.068,38.696,345.52,77.942
0.3,0.931,-0.217,85.571,334.167,121.46
0.3,0.7,-0.358,125.793,326.965,154.907
0.282,0.528,-0.5,156.555,325.806,176.758
0.319,0.421,-0.585,171.143,331.36,191.345
0.4,0.296,-0.619,171.997,337.219,195.74
0.455,0.087,-0.754,165.466,329.041,185.913
0.417,-0.136,-1.176,152.893,306.396,156.921
0.609,-0.215,-1.555,130.127,286.255,113.647
0.794,-0.279,-1.845,89.417,269.043,72.327
1.081,-0.268,-2.091,46.509,248.291,24.658
1.214,-0.327,-2.328,26.855,231.628,-16.113
1.25,-0.281,-2.434,19.47,232.971,-49.866
1.405,-0.163,-2.544,14.771,253.174,-68.42
1.388,-0.055,-2.639,4.7,297.668,-57.678
1.604,0.064,-2.219,-23.193,337.219,-31.372
1.907,-0.311,-1.892,-34.424,319.397,-17.029
1.811,-0.423,-1.713,-3.418,258.362,-19.653
1.599,-0.426,-1.776,40.283,179.504,-18.005
1.395,-0.576,-1.891,62.317,116.455,-26.062
1.342,-0.394,-1.816,65.491,85.632,-45.654
1.327,-0.384,-1.745,48.401,69.885,-35.583
1.03,-0.539,-1.466,4.456,70.618,-22.034
0.97,-0.692,-1.162,-20.264,67.871,-24.78
1.117,-0.666,-0.83,-18.799,52.246,-28.442
1.045,-0.663,-0.614,-20.02,17.09,-33.63
0.972,-0.615,-0.532,-16.296,-31.677,-52.856
0.978,-0.511,-0.577,-4.761,-81.665,-62.988
0.883,-0.385,-0.709,-4.761,-117.676,-60.303
0.738,-0.399,-0.821,-9.521,-129.822,-50.11
0.649,-0.543,-0.892,-12.451,-120.911,-39.551
0.603,-0.579,-0.873,-13.55,-98.083,-36.377
0.642,-0.542,-0.791,-15.32,-72.571,-33.264
0.653,-0.498,-0.7,-20.813,-51.819,-31.433
0.621,-0.438,-0.697,-23.132,-35.4,-31.006
0.665,-0.408,-0.656,-23.804,-16.724,-24.231
0.745,-0.496,-0.478,-27.039,-1.465,-19.409
0.723,-0.441,-0.425,-19.897,-3.906,-26.672
0.752,-0.301,-0.512,-9.949,-14.587,-23.315
0.767,-0.188,-0.541,-10.437,-20.569,-14.709
0.678,-0.263,-0.587,-11.23,-26.062,-5.371
0.712,-0.307,-0.553,-9.033,-32.471,-0.916
0.817,-0.321,-0.61,-1.343,-45.776,-2.747
0.672,-0.281,-0.81,1.831,-56.824,-3.784
0.565,-0.139,-0.897,-1.77,-48.462,-3.967
0.591,-0.113,-0.914,-10.01,-26.367,5.676
0.596,-0.18,-0.852,-20.874,-0.671,8.484
0.615,-0.255,-0.747,-22.583,20.142,6.958
0.655,-0.278,-0.655,-19.226,29.907,3.479
0.676,-0.268,-0.597,-13.733,28.687,-4.761
0.69,-0.229,-0.585,-8.179,20.325,-12.024
0.711,-0.166,-0.591,-7.019,10.803,-12.695
0.712,-0.126,-0.597,-8.179,1.831,-7.324
0.699,-0.132,-0.595,-9.583,-6.775,-0.732
0.697,-0.172,-0.609,-9.949,-16.846,4.944
0.684,-0.215,-0.63,-10.437,-26.917,8.423
0.658,-0.235,-0.653,-10.62,-34.485,7.935
0.633,-0.241,-0.673,-9.399,-38.757,5.066
0.612,-0.242,-0.689,-8.728,-39.429,1.831
0.6,-0.246,-0.687,-9.155,-35.889,-0.916
0.592,-0.24,-0.679,-9.827,-29.114,-3.052
0.594,-0.26,-0.68,-10.315,-20.874,-4.7
0.588,-0.277,-0.682,-10.986,-12.085,-7.812
0.615,-0.25,-0.656,-10.254,-3.174,-10.925
0.644,-0.23,-0.635,-9.46,2.686,-10.132
0.648,-0.237,-0.63,-9.827,5.371,-9.644
0.656,-0.243,-0.642,-8.057,6.531,-8.972
0.663,-0.245,-0.644,-6.653,6.714,-5.798
0.677,-0.24,-0.633,-5.188,5.615,-4.333
0.694,-0.253,-0.634,-1.892,2.686,-2.808
0.692,-0.275,-0.644,1.587,-0.488,-1.343
0.687,-0.284,-0.657,5.005,-3.296,-1.038
0.68,-0.291,-0.666,7.568,-4.456,-1.282
0.679,-0.303,-0.665,8.423,-4.028,-2.014
-1.158,-0.647,0.934,2.93,-32.593,51.392
-1.249,-0.75,0.915,8.911,-49.316,73.669
-1.333,-0.888,0.912,13.55,-68.054,95.276
-1.434,-1.005,0.925,15.625,-84.534,114.014
-1.531,-1.111,0.979,14.404,-97.595,127.747
-1.535,-1.182,1.012,8.179,-108.032,132.263
-1.504,-1.201,1.01,0.488,-119.934,125.488
-1.471,-1.204,1.0,-9.583,-136.597,114.319
-1.432,-1.179,0.969,-24.17,-157.837,105.103
-1.424,-1.124,0.911,-41.87,-182.129,100.342
-1.428,-1.085,0.841,-57.983,-206.665,100.464
-1.401,-1.079,0.75,-70.557,-229.248,104.797
-1.374,-1.052,0.619,-82.092,-245.911,111.938
-1.3,-0.988,0.535,-92.407,-248.779,124.817
-1.225,-0.863,0.431,-95.154,-234.985,143.799
-1.177,-0.729,0.318,-95.276,-205.383,167.969
-1.155,-0.633,0.27,-93.018,-160.278,200.806
-1.108,-0.566,0.245,-93.445,-106.567,230.591
-0.996,-0.499,0.199,-92.163,-53.711,254.211
-0.87,-0.412,0.153,-89.539,-5.005,279.236
-0.751,-0.306,0.141,-86.67,39.429,307.922
-0.634,-0.211,0.147,-80.505,75.806,336.365
-0.508,-0.142,0.15,-70.984,101.013,361.206
-0.382,-0.092,0.151,-59.082,116.577,384.033
-0.279,-0.031,0.158,-45.776,125.671,405.273
-0.198,0.057,0.179,-32.349,129.7,423.767
-0.132,0.152,0.198,-17.273,128.601,440.308
-0.089,0.221,0.223,-1.221,124.451,454.041
-0.046,0.257,0.264,13.123,116.943,466.675
0.019,0.266,0.293,28.687,104.309,477.844
0.102,0.289,0.311,46.204,87.463,487.122
0.152,0.323,0.327,67.932,67.017,496.765
0.162,0.351,0.332,90.332,39.612,508.545
0.169,0.365,0.323,112.366,8.118,521.79
0.101,0.359,0.322,138.123,-19.653,534.485
0.065,0.324,0.283,168.03,-42.48,540.894
0.045,0.25,0.237,188.416,-53.955,538.147
-0.001,0.171,0.242,194.946,-51.453,529.846
-0.051,0.075,0.282,192.81,-36.011,513.916
-0.102,-0.066,0.354,180.908,-8.728,485.779
-0.139,-0.23,0.453,155.579,25.574,445.374
-0.164,-0.331,0.54,118.896,59.875,392.456
-0.186,-0.319,0.569,72.144,89.6,328.43
-0.179,-0.192,0.554,14.16,111.877,263.672
-0.119,0.001,0.468,-42.542,128.54,205.872
-0.042,0.193,0.327,-80.444,144.836,153.809
0.068,0.335,0.172,-95.032,161.926,111.084
0.181,0.459,0.021,-95.215,181.091,79.468
0.289,0.536,-0.12,-78.308,206.299,59.326
0.412,0.557,-0.233,-47.302,236.267,53.772
0.573,0.535,-0.311,-11.78,267.517,60.791
0.73,0.474,-0.348,25.879,294.373,75.134
0.842,0.386,-0.38,63.782,311.951,93.75
0.918,0.274,-0.453,97.168,320.618,112.732
0.963,0.169,-0.589,123.474,323.181,127.563
1.074,0.094,-0.662,138.367,318.298,139.404
1.104,0.0,-0.778,138.916,295.654,147.095
1.054,-0.101,-1.081,131.409,260.62,143.982
1.055,-0.264,-1.321,120.667,233.643,126.648
1.014,-0.22,-1.486,107.971,222.473,95.642
1.158,-0.067,-1.491,91.553,223.816,70.435
1.151,-0.053,-1.401,80.261,224.548,43.701
1.186,-0.059,-1.278,80.444,214.905,14.16
1.316,-0.021,-1.205,84.534,192.2,-9.827
1.273,0.017,-1.14,83.74,164.307,-23.743
1.198,0.039,-1.202,80.933,137.939,-31.128
1.102,0.03,-1.228,79.834,118.713,-34.241
1.136,-0.07,-1.278,73.975,103.577,-32.715
1.11,-0.159,-1.365,65.002,91.309,-34.18
1.103,-0.191,-1.311,53.711,85.144,-30.884
1.147,-0.269,-1.207,36.987,73.975,-25.513
1.165,-0.406,-1.228,21.545,53.894,-25.818
1.06,-0.469,-1.298,12.817,38.147,-35.278
0.975,-0.407,-1.322,8.606,35.95,-48.035
0.921,-0.269,-1.267,7.202,44.006,-57.373
0.924,-0.295,-1.106,9.216,53.345,-58.838
0.979,-0.427,-0.988,11.597,53.65,-64.514
0.975,-0.402,-0.959,16.846,46.509,-73.669
0.927,-0.35,-0.856,14.771,40.405,-66.04
0.911,-0.416,-0.737,0.549,29.236,-59.509
0.933,-0.412,-0.701,-7.202,9.888,-58.838
0.915,-0.35,-0.685,-8.972,-11.475,-48.95
0.81,-0.311,-0.675,-14.404,-29.602,-41.687
0.769,-0.299,-0.709,-17.151,-41.809,-36.865
0.761,-0.317,-0.731,-20.081,-45.837,-26.917
0.712,-0.369,-0.727,-24.597,-42.847,-19.836
0.692,-0.364,-0.724,-26.733,-38.818,-17.7
0.685,-0.317,-0.732,-25.33,-33.508,-15.381
0.657,-0.266,-0.726,-23.376,-25.696,-13.489
0.659,-0.242,-0.709,-22.339,-16.907,-11.719
0.674,-0.25,-0.672,-22.522,-9.46,-7.69
0.693,-0.265,-0.626,-23.743,-6.287,-5.127
0.701,-0.245,-0.593,-21.057,-8.789,-4.333
0.695,-0.192,-0.586,-15.015,-14.709,-3.174
0.674,-0.16,-0.592,-10.559,-20.691,0.0
0.66,-0.182,-0.61,-8.667,-24.475,4.517
0.664,-0.224,-0.628,-7.751,-26.001,7.935
0.673,-0.231,-0.636,-8.606,-26.978,9.705
0.662,-0.217,-0.638,-11.292,-28.625,10.986
0.637,-0.214,-0.646,-14.16,-29.907,9.949
0.627,-0.214,-0.672,-13.733,-29.175,5.737
0.62,-0.181,-0.697,-12.329,-24.536,1.038
0.602,-0.172,-0.688,-13.977,-16.174,-0.977
0.598,-0.192,-0.662,-18.25,-6.348,-3.357
0.629,-0.194,-0.64,-20.02,2.014,-6.897
0.657,-0.152,-0.618,-19.043,8.118,-9.033
0.658,-0.101,-0.611,-14.587,10.254,-9.766
0.648,-0.059,-0.632,-6.714,10.01,-9.827
0.657,-0.059,-0.657,0.366,12.024,-6.653
0.674,-0.11,-0.657,1.892,16.602,-0.732
0.687,-0.184,-0.633,-1.282,20.996,4.456
0.704,-0.228,-0.616,-5.249,20.691,4.7
0.716,-0.21,-0.628,-6.836,15.32,0.854
0.714,-0.154,-0.653,-7.263,8.24,-2.686
0.71,-0.116,-0.673,-8.911,3.113,-2.686
0.708,-0.121,-0.668,-10.742,0.244,-0.61
0.706,-0.16,-0.652,-12.634,-1.77,0.854
0.699,-0.204,-0.642,-13.977,-4.333,0.122
0.693,-0.217,-0.648,-14.221,-7.019,-2.502
-1.268,-0.847,0.869,-7.08,-62.317,25.818
-1.355,-0.921,0.913,-8.118,-84.595,29.541
-1.456,-0.934,0.949,-8.301,-106.14,35.889
-1.564,-0.886,0.994,-7.996,-126.099,46.326
-1.672,-0.858,1.022,-1.404,-147.156,59.875
-1.765,-0.895,1.039,10.01,-172.18,75.623
-1.831,-1.007,1.032,19.958,-202.148,91.919
-1.858,-1.162,0.985,23.804,-235.596,107.239
-1.827,-1.29,0.892,19.714,-271.362,122.314
-1.755,-1.341,0.792,5.92,-302.795,140.015
-1.674,-1.315,0.688,-13.184,-325.073,159.302
-1.57,-1.275,0.558,-33.142,-334.778,178.589
-1.448,-1.147,0.34,-54.26,-325.012,199.646
-1.41,-1.02,0.092,-73.669,-290.344,226.379
-1.474,-0.98,-0.028,-102.844,-232.056,266.357
-1.441,-0.935,-0.123,-145.02,-164.734,306.091
-1.322,-0.848,-0.239,-176.941,-97.412,332.642
-1.211,-0.671,-0.352,-196.533,-28.564,351.074
-1.126,-0.41,-0.415,-210.449,37.72,368.164
-1.03,-0.155,-0.426,-217.834,97.595,384.094
-0.908,0.055,-0.412,-215.759,150.635,399.353
-0.776,0.231,-0.363,-200.134,199.707,412.598
-0.631,0.378,-0.307,-167.419,240.112,422.607
-0.456,0.519,-0.227,-127.38,270.325,430.481
-0.26,0.62,-0.107,-83.74,290.344,439.941
-0.064,0.689,0.103,-34.302,296.021,455.811
0.161,0.711,0.418,13.0,279.602,473.755
0.448,0.673,0.802,57.556,231.812,490.54
0.752,0.583,1.163,94.727,144.653,511.169
0.851,0.461,1.163,117.676,21.24,533.752
0.501,0.361,0.703,120.239,-102.539,554.199
0.144,0.284,0.391,125.244,-172.241,569.641
-0.044,0.25,0.222,145.02,-195.374,574.402
-0.236,0.245,0.175,168.579,-191.528,565.979
-0.298,0.256,0.183,181.763,-168.03,545.41
-0.322,0.176,0.304,185.242,-128.784,522.583
-0.359,0.04,0.49,178.223,-82.642,493.896
-0.408,-0.088,0.679,160.278,-40.588,452.82
-0.432,-0.176,0.773,132.751,-7.446,402.161
-0.483,-0.208,0.761,93.323,19.348,348.267
-0.566,-0.182,0.663,42.114,44.25,292.725
-0.632,-0.136,0.486,-12.207,71.045,238.464
-0.623,-0.083,0.257,-65.308,99.854,184.753
-0.56,-0.005,0.017,-110.718,134.277,131.836
-0.474,0.107,-0.212,-137.756,178.101,80.261
-0.343,0.249,-0.415,-145.752,230.835,33.325
-0.148,0.411,-0.58,-136.536,290.344,-2.991
0.103,0.57,-0.717,-109.436,353.088,-23.315
0.353,0.681,-0.748,-70.801,413.33,-20.264
0.625,0.721,-0.709,-30.579,459.045,1.221
0.876,0.692,-0.632,11.047,478.149,33.447
1.078,0.595,-0.59,53.284,466.003,72.266
1.203,0.412,-0.651,94.543,424.255,109.558
1.283,0.286,-0.872,131.042,356.445,136.169
1.382,0.158,-1.173,152.466,276.55,155.273
1.509,-0.011,-1.487,154.785,203.003,165.649
1.526,-0.274,-1.759,144.043,150.208,161.865
1.463,-0.513,-1.968,123.535,124.39,135.315
1.461,-0.626,-2.142,98.389,124.817,91.614
1.582,-0.529,-2.199,70.251,143.921,41.199
1.773,-0.307,-2.076,42.48,164.429,-5.066
1.901,-0.084,-1.832,17.212,168.152,-34.973
2.04,-0.111,-1.428,-0.977,145.63,-45.41
1.905,-0.13,-1.528,-9.583,96.008,-50.659
1.617,-0.093,-1.389,-11.047,65.186,-46.509
1.514,-0.223,-1.172,-15.137,41.077,-32.532
1.411,-0.382,-1.217,-10.681,12.573,-32.349
1.17,-0.515,-1.309,0.671,5.249,-35.828
0.962,-0.549,-1.162,3.662,24.841,-44.128
0.948,-0.569,-1.047,6.042,47.913,-57.068
0.974,-0.544,-0.915,6.653,68.97,-70.068
0.981,-0.477,-0.696,2.075,86.06,-75.867
1.031,-0.439,-0.459,-3.784,87.097,-72.266
1.056,-0.413,-0.299,-8.85,66.589,-65.247
1.019,-0.439,-0.245,-11.536,32.654,-56.641
0.954,-0.431,-0.241,-14.954,-3.601,-47.852
0.908,-0.408,-0.316,-19.47,-36.011,-37.476
0.808,-0.385,-0.434,-22.949,-57.556,-28.259
0.712,-0.361,-0.533,-24.048,-63.599,-20.203
0.648,-0.36,-0.584,-21.912,-55.847,-13.672
0.62,-0.362,-0.596,-15.259,-39.795,-12.634
0.647,-0.332,-0.578,-3.479,-21.729,-14.832
0.639,-0.268,-0.586,4.944,-8.362,-13.794
0.735,-0.245,-0.504,6.287,0.916,-8.362
0.698,-0.271,-0.439,5.371,2.014,-5.005
0.761,-0.222,-0.384,2.869,-7.019,-0.366
0.824,-0.505,-0.25,-2.93,-21.973,2.38
0.868,-0.295,-0.312,-5.798,-52.307,-19.165
0.795,-0.296,-0.489,-0.549,-81.726,-16.235
0.554,-0.264,-0.76,-11.23,-90.21,-23.865
0.536,-0.21,-1.067,-12.756,-69.641,-28.503
0.496,-0.091,-1.056,-19.104,-14.954,-23.193
0.536,-0.033,-0.888,-29.785,40.1,-10.559
0.649,-0.228,-0.663,-31.494,73.792,-2.808
0.786,-0.444,-0.505,-20.325,79.285,-16.113
0.971,-0.073,-0.422,2.441,63.477,-28.687
0.906,-0.07,-0.492,8.179,38.513,-2.563
0.644,-0.159,-0.448,-11.047,20.386,4.028
0.77,-0.35,-0.588,-3.418,1.221,6.165
0.76,-0.373,-0.672,3.906,-6.409,3.296
0.604,-0.288,-0.674,3.174,-3.601,-5.127
0.622,-0.269,-0.704,4.639,0.122,-9.766
0.737,-0.221,-0.673,4.211,6.47,-13.977
0.745,-0.2,-0.599,1.16,10.559,-7.446
0.737,-0.23,-0.519,-2.319,6.836,0.854
0.793,-0.274,-0.461,-1.831,-5.005,4.639
0.805,-0.299,-0.457,0.793,-22.4,6.165
0.757,-0.321,-0.509,1.282,-40.222,6.348
0.674,-0.36,-0.62,-0.488,-51.331,4.456
0.611,-0.377,-0.737,-3.174,-48.462,-0.549
0.598,-0.337,-0.806,-3.967,-30.64,-6.165
0.616,-0.232,-0.783,-5.371,-4.761,-8.545
0.696,-0.161,-0.672,-7.507,19.47,-4.761
0.776,-0.182,-0.539,-6.531,31.189,2.258
0.821,-0.272,-0.456,-1.038,26.123,8.179
0.866,-0.324,-0.469,5.859,9.399,9.644
0.802,-0.268,-0.514,10.986,-7.935,10.498
0.734,-0.359,-0.586,10.01,-19.592,13.916
0.735,-0.361,-0.696,8.423,-22.888,4.272
-1.493,-0.655,0.922,-10.559,-45.776,26.917
-1.654,-0.744,0.948,-7.935,-64.331,34.546
-1.776,-0.768,1.01,-3.906,-83.13,38.086
-1.747,-0.734,1.267,4.578,-105.652,38.757
-1.808,-0.666,1.216,12.573,-144.897,42.847
-1.867,-0.617,1.142,18.494,-176.331,53.833
-1.941,-0.649,1.061,30.029,-200.073,71.167
-2.022,-0.792,0.992,38.635,-219.666,92.407
-2.049,-1.002,0.946,36.438,-236.633,112.915
-2.021,-1.198,0.848,24.658,-253.052,130.554
-1.938,-1.322,0.762,4.578,-265.381,144.104
-1.898,-1.284,0.535,-24.231,-266.418,156.433
-1.836,-1.136,0.228,-55.481,-240.173,174.866
-1.698,-0.971,0.071,-80.444,-181.091,202.148
-1.682,-0.73,-0.062,-98.328,-101.257,236.45
-1.634,-0.53,-0.166,-123.535,-14.221,276.367
-1.481,-0.374,-0.271,-140.93,71.838,317.871
-1.229,-0.188,-0.272,-144.714,152.1,352.539
-0.997,0.027,-0.28,-136.963,216.248,382.996
-0.751,0.272,-0.281,-126.831,262.756,415.955
-0.504,0.466,-0.22,-107.3,295.166,454.468
-0.286,0.629,-0.103,-74.036,310.242,487.61
-0.061,0.766,0.054,-31.494,304.993,517.822
0.164,0.862,0.272,9.644,279.358,550.415
0.379,0.882,0.525,42.48,233.887,584.351
0.574,0.86,0.809,70.679,164.734,619.873
0.598,0.776,0.819,100.098,70.19,653.259
0.364,0.709,0.533,127.441,-23.254,678.65
0.228,0.574,0.536,161.255,-75.378,689.88
0.165,0.518,0.526,203.369,-117.31,683.167
0.069,0.51,0.367,237.549,-156.921,669.373
-0.067,0.444,0.304,253.845,-173.34,657.166
-0.143,0.291,0.405,261.169,-169.861,640.686
-0.278,0.14,0.505,266.113,-161.865,613.586
-0.413,0.004,0.537,260.803,-150.452,579.163
-0.576,-0.124,0.634,234.619,-120.789,538.757
-0.715,-0.279,0.795,199.524,-76.294,489.441
-0.749,-0.433,0.95,152.344,-28.748,425.72
-0.753,-0.419,0.992,94.238,12.634,350.525
-0.825,-0.242,0.778,32.104,43.884,276.855
-0.924,-0.096,0.425,-39.551,78.247,213.074
-0.934,-0.029,0.06,-109.436,126.465,148.01
-0.796,0.022,-0.23,-158.325,189.453,80.994
-0.577,0.139,-0.463,-184.021,258.423,12.817
-0.349,0.339,-0.702,-191.956,326.599,-41.931
-0.072,0.613,-0.95,-181.519,395.447,-74.646
0.275,0.859,-1.053,-143.066,464.05,-81.421
0.55,0.983,-1.019,-80.017,515.686,-63.477
0.793,1.017,-1.083,-11.292,535.889,-30.64
1.029,0.882,-1.325,51.514,524.475,13.794
1.144,0.432,-1.793,108.032,492.004,56.519
1.365,-0.061,-2.146,160.034,452.637,60.242
1.864,0.003,-2.148,193.97,391.968,46.082
2.144,-0.073,-2.119,195.312,307.617,81.116
1.742,-0.428,-2.174,169.25,231.934,92.041
1.417,-0.91,-2.724,158.63,215.637,58.899
1.693,-0.897,-2.473,111.755,253.296,31.006
1.898,-0.758,-1.963,5.798,259.338,-18.188
1.854,-0.648,-1.536,-51.331,220.825,-52.979
1.829,-0.473,-1.288,-67.993,139.404,-60.791
1.732,-0.379,-1.217,-62.683,44.8,-53.589
1.504,-0.433,-1.201,-46.509,-33.691,-44.8
1.356,-0.318,-1.228,-28.381,-88.074,-30.579
1.187,-0.509,-1.187,-20.996,-115.54,-1.587
0.995,-0.639,-1.031,-19.714,-122.986,2.686
0.975,-0.735,-0.879,-5.676,-125.549,8.057
0.962,-0.687,-0.791,2.38,-126.648,3.967
0.84,-0.746,-0.875,3.906,-122.375,-2.136
0.609,-0.6,-0.933,1.526,-98.328,-12.085
0.581,-0.659,-0.963,-2.686,-56.946,-9.827
0.445,-0.682,-0.866,-10.254,-4.456,-26.978
0.563,-0.577,-0.695,-6.47,45.105,-42.664
