aX,aY,aZ,gX,gY,gZ
-0.244,-0.819,0.547,0.793,-6.897,-17.517
-0.233,-0.809,0.538,1.343,-4.822,-15.93
-0.223,-0.82,0.538,1.16,-2.38,-11.902
-0.225,-0.842,0.518,0.732,0.671,-7.812
-0.229,-0.857,0.532,0.183,6.287,-5.371
-0.229,-0.862,0.553,0.183,11.658,-5.066
-0.213,-0.846,0.588,0.488,14.771,-5.859
-0.192,-0.822,0.616,0.244,14.099,-6.531
-0.18,-0.808,0.624,-0.61,9.705,-5.981
-0.181,-0.81,0.609,-1.587,3.296,-4.517
-0.2,-0.815,0.588,-2.197,-2.686,-3.723
-0.209,-0.819,0.581,-2.197,-6.47,-3.967
-0.216,-0.816,0.58,-2.014,-9.583,-4.517
-0.238,-0.799,0.538,-2.441,-11.78,-4.578
-0.216,-0.759,0.557,-1.343,-11.108,-4.944
-0.216,-0.73,0.533,0.183,-12.573,-4.944
-0.237,-0.738,0.533,1.038,-13.0,-1.953
-0.253,-0.786,0.538,1.16,-10.864,2.197
-0.256,-0.826,0.533,2.136,-8.118,2.991
-0.247,-0.848,0.545,2.258,-3.906,1.343
-0.23,-0.864,0.555,1.343,0.671,-0.305
-0.215,-0.853,0.559,0.488,3.174,-2.319
-0.197,-0.838,0.573,0.366,4.211,-2.991
-0.191,-0.843,0.598,0.061,3.052,-1.709
-0.194,-0.857,0.609,-0.671,-1.038,-0.061
-0.209,-0.857,0.601,-1.831,-6.165,1.221
-0.226,-0.854,0.587,-2.563,-10.62,2.075
-0.229,-0.847,0.572,-3.845,-12.695,1.831
-0.235,-0.828,0.56,-4.456,-13.184,0.854
-0.241,-0.812,0.554,-4.333,-12.39,-0.427
-0.245,-0.808,0.552,-4.395,-10.62,-1.587
-0.247,-0.808,0.549,-3.784,-8.24,-2.197
-0.24,-0.821,0.544,-3.296,-5.249,-2.686
-0.231,-0.833,0.541,-3.052,-2.014,-3.357
-0.225,-0.828,0.555,-2.93,1.099,-4.395
-0.226,-0.812,0.565,-2.075,2.686,-5.31
-0.223,-0.809,0.574,-1.526,3.052,-5.127
-0.224,-0.822,0.582,-1.221,2.197,-3.601
-0.228,-0.835,0.58,-1.404,0.732,-2.502
-0.232,-0.841,0.57,-1.77,-0.366,-2.93
-0.238,-0.837,0.558,-2.319,-0.427,-4.15
-0.236,-0.831,0.549,-2.197,0.732,-5.066
-0.228,-0.823,0.547,-2.014,2.991,-5.981
-0.218,-0.813,0.545,-1.648,4.761,-6.653
1.592,-1.13,0.005,-89.417,-112.732,4.456
1.853,-0.979,-0.07,-89.05,-176.514,9.705
2.096,-0.797,-0.186,-73.975,-270.325,25.879
2.22,-0.735,-0.328,-51.147,-387.695,52.185
2.277,-0.846,-0.558,-33.081,-506.47,85.51
2.236,-1.029,-0.78,-12.512,-606.079,119.934
2.182,-1.146,-0.978,-0.916,-674.255,149.17
2.144,-1.177,-1.164,-1.77,-719.788,171.753
2.004,-1.133,-1.301,-1.282,-755.859,184.937
1.774,-1.052,-1.371,3.967,-784.302,191.04
1.472,-0.989,-1.4,11.292,-801.147,193.604
1.176,-0.976,-1.371,12.695,-801.025,196.594
0.877,-0.982,-1.317,11.78,-791.138,201.05
0.513,-0.918,-1.278,14.526,-775.391,201.05
0.089,-0.794,-1.238,18.799,-750.671,196.716
-0.326,-0.764,-1.16,23.01,-715.82,193.054
-0.677,-0.875,-1.116,23.132,-667.297,189.087
-0.96,-1.031,-1.062,19.47,-604.126,174.438
-1.124,-1.129,-0.969,18.25,-535.706,143.555
-1.188,-1.052,-0.825,18.799,-471.985,104.431
-1.7,-0.124,0.074,31.616,-416.016,75.256
-3.886,-0.064,0.51,148.987,-402.832,116.333
-4.0,0.297,-1.22,36.621,-449.097,351.379
-4.0,-1.513,-2.664,-218.933,-367.371,538.513
-2.12,-3.54,-1.621,-260.864,-148.56,475.281
-0.942,-2.63,-1.254,-74.219,-22.888,183.044
-0.45,-1.327,-0.434,82.886,35.339,-129.456
0.029,-0.703,0.265,93.384,72.876,-254.333
-0.119,-0.537,0.493,67.017,74.829,-241.028
-0.128,-0.733,0.552,53.589,65.247,-155.334
0.153,-1.526,0.542,38.513,66.65,-70.435
0.351,-2.069,0.725,25.269,76.172,-34.729
0.484,-1.883,0.859,11.23,68.848,-37.903
0.532,-1.282,0.739,-6.897,39.49,-65.247
0.402,-0.857,0.725,-14.404,-1.282,-82.703
0.318,-0.48,0.656,-16.724,-30.396,-52.856
0.096,-0.379,0.626,-15.32,-56.946,5.92
-0.217,-0.466,0.602,-15.93,-83.313,59.387
-0.538,-0.566,0.463,-13.916,-107.849,98.206
-0.791,-0.674,0.291,-17.273,-119.507,118.042
-1.019,-0.859,0.041,-22.766,-110.535,111.816
-1.077,-0.882,-0.097,-22.156,-72.021,77.515
-0.909,-0.722,-0.057,-14.526,-12.329,33.875
-0.727,-0.598,0.026,-6.531,47.974,1.099
-0.569,-0.572,0.072,0.793,103.027,-14.771
-0.284,-0.594,0.481,8.24,151.367,-17.334
0.155,-0.975,0.899,13.428,150.452,-11.597
-0.037,-1.058,0.786,14.465,98.267,-27.588
0.138,-1.043,0.968,14.343,50.415,-40.405
0.169,-0.903,0.907,7.141,-14.648,-36.56
-0.027,-0.96,0.578,-1.892,-76.721,-22.278
-0.167,-1.068,0.419,-5.981,-103.088,-6.042
-0.197,-0.986,0.412,-6.592,-107.605,2.625
-0.321,-1.004,0.141,-10.193,-106.14,17.212
-0.486,-1.178,0.109,-14.709,-77.148,26.306
-0.465,-1.098,0.34,-12.39,-40.1,17.029
-0.482,-0.903,0.249,-12.268,-25.024,10.498
-0.51,-0.788,0.289,-18.799,-5.127,11.23
-0.41,-0.834,0.43,-18.982,15.93,14.954
-0.38,-0.864,0.384,-13.733,20.752,8.545
-0.357,-0.778,0.397,-8.667,27.1,-2.197
-0.303,-0.761,0.42,-5.493,37.048,-6.653
-0.311,-0.806,0.399,-2.502,45.776,-11.536
-0.288,-0.838,0.488,2.319,56.824,-18.066
-0.229,-0.864,0.582,5.31,60.913,-23.743
-0.186,-0.879,0.668,4.822,52.185,-27.039
-0.156,-0.833,0.724,2.563,31.738,-29.053
-0.147,-0.764,0.674,-1.099,3.601,-24.292
-0.165,-0.754,0.593,-5.127,-21.545,-12.817
-0.198,-0.774,0.501,-6.897,-38.086,-0.671
-0.26,-0.798,0.408,-5.432,-44.922,8.789
-0.317,-0.835,0.362,-3.784,-40.344,14.954
-0.365,-0.885,0.372,-2.563,-28.625,17.761
-0.362,-0.902,0.411,-1.709,-15.991,15.137
-0.373,-0.899,0.415,-1.343,-7.69,10.132
-0.367,-0.885,0.443,-1.648,-0.977,4.761
-0.352,-0.873,0.456,-1.587,3.479,0.366
-0.316,-0.855,0.48,-1.282,4.761,-3.662
-0.305,-0.857,0.442,-0.671,3.174,-5.493
-0.296,-0.866,0.444,0.366,4.028,-6.653
-0.287,-0.875,0.448,2.014,5.737,-7.69
-0.275,-0.882,0.477,3.174,6.47,-8.789
-0.267,-0.881,0.503,3.113,5.005,-8.484
-0.27,-0.865,0.518,3.052,0.305,-7.69
-0.266,-0.852,0.527,2.563,-5.493,-6.47
-0.271,-0.852,0.521,1.648,-12.39,-3.662
-0.283,-0.856,0.498,0.793,-17.883,-0.977
-0.299,-0.868,0.473,0.244,-20.508,0.244
-0.307,-0.881,0.461,0.305,-19.836,-0.549
-0.314,-0.875,0.45,-0.183,-16.968,-2.502
-0.314,-0.858,0.445,-0.305,-12.39,-4.456
-0.306,-0.854,0.441,-0.671,-7.019,-4.822
-0.301,-0.839,0.459,-0.854,-1.831,-4.578
-0.294,-0.827,0.473,-0.977,0.977,-3.54
-0.289,-0.827,0.488,-1.221,1.587,-2.014
-0.29,-0.818,0.497,-1.343,-0.671,-0.977
-0.29,-0.81,0.498,-1.465,-4.517,0.732
-0.289,-0.823,0.493,-2.38,-9.277,3.052
-0.29,-0.833,0.479,-2.502,-13.977,4.211
-0.287,-0.84,0.484,-2.319,-17.09,3.845
-0.287,-0.838,0.476,-1.343,-19.836,3.174
-0.31,-0.851,0.456,-1.526,-21.912,3.174
-0.312,-0.872,0.457,-1.77,-20.874,3.235
-0.309,-0.895,0.446,-1.77,-19.348,2.197
-0.322,-0.895,0.436,-2.075,-16.846,0.0
-0.325,-0.893,0.441,-2.441,-12.817,-0.916
-0.32,-0.885,0.448,-3.296,-8.667,-1.282
-0.318,-0.883,0.446,-3.906,-5.493,-1.282
-0.316,-0.878,0.457,-4.7,-2.808,-1.16
-0.304,-0.871,0.46,-4.944,-1.282,-1.343
-0.302,-0.853,0.457,-4.822,-1.16,-2.014
-0.3,-0.843,0.461,-4.272,-1.526,-2.014
-0.305,-0.842,0.467,-3.723,-2.38,-1.526
-0.316,-0.847,0.465,-3.601,-4.456,-1.099
-0.324,-0.852,0.455,-3.174,-6.592,-1.16
-0.325,-0.862,0.445,-3.052,-7.141,-1.77
-0.328,-0.868,0.437,-2.808,-5.981,-2.502
-0.326,-0.867,0.428,-2.686,-3.723,-3.479
-0.322,-0.862,0.426,-2.38,-0.122,-5.005
1.448,-1.146,0.104,-61.89,-41.016,-6.592
1.641,-1.112,0.057,-67.749,-71.716,10.742
1.745,-1.015,-0.037,-71.96,-121.216,39.063
1.834,-0.973,-0.181,-71.472,-201.477,78.186
1.944,-1.011,-0.461,-58.96,-306.763,112.732
2.036,-0.973,-0.724,-28.015,-423.645,128.723
2.192,-1.008,-0.994,14.587,-534.729,126.526
2.291,-1.186,-1.173,27.466,-627.441,113.098
2.291,-1.411,-1.194,6.653,-703.064,108.521
2.134,-1.525,-1.227,-17.151,-774.597,112.061
1.89,-1.386,-1.308,-30.823,-841.248,104.98
1.682,-1.064,-1.416,-39.307,-890.015,94.238
1.382,-0.762,-1.476,-40.039,-913.94,90.515
0.929,-0.595,-1.462,-33.752,-912.231,102.844
0.347,-0.599,-1.544,-31.372,-879.517,134.033
-0.339,-0.73,-1.686,-43.091,-803.406,172.241
-0.7,-0.786,-1.756,-50.537,-682.19,198.608
-0.86,-0.885,-1.522,-24.475,-548.218,199.219
-0.884,-0.941,-1.067,-3.601,-436.951,174.133
-0.961,-0.866,-0.663,2.93,-372.742,147.461
-1.088,-0.702,-0.461,3.967,-353.455,131.775
-1.219,-0.614,-0.406,4.028,-359.985,124.512
-1.393,-0.662,-0.399,5.92,-371.094,117.249
-1.865,-0.384,0.048,14.587,-372.864,108.948
-3.45,-0.204,0.605,100.037,-369.019,122.986
-4.0,-0.479,-0.171,88.501,-410.278,260.01
-3.93,-2.014,-1.865,-151.672,-402.954,427.185
-2.321,-3.127,-1.893,-260.437,-222.29,377.014
-1.287,-2.466,-1.214,-139.954,-40.222,137.512
-0.695,-1.211,-0.592,10.803,68.054,-100.891
0.137,-0.384,0.126,44.128,153.015,-208.191
0.122,-0.242,0.585,26.184,190.857,-199.768
0.226,-0.432,0.771,18.066,171.509,-134.705
0.376,-1.107,0.705,25.391,123.962,-68.359
0.396,-1.691,0.912,23.987,70.129,-47.913
0.344,-1.738,0.779,8.301,9.033,-58.777
0.238,-1.298,0.58,-7.202,-48.95,-86.67
0.057,-0.797,0.342,-13.977,-84.045,-97.351
-0.139,-0.536,0.198,-16.357,-83.496,-66.772
-0.378,-0.541,0.164,-9.033,-62.744,-22.278
-0.587,-0.598,0.196,-0.61,-34.546,18.188
-0.702,-0.61,0.336,3.296,-3.845,55.847
-0.748,-0.711,0.397,-1.648,15.381,81.177
-0.847,-0.689,0.197,-12.39,25.452,88.44
-0.684,-0.66,0.212,-19.836,53.65,90.027
-0.46,-1.028,0.788,-19.592,81.177,78.247
-0.231,-0.996,0.919,-13.611,45.166,24.17
-0.057,-0.651,0.76,-14.16,-25.33,-11.169
-0.177,-0.5,0.583,-19.653,-76.782,-13.977
-0.271,-0.569,0.402,-16.724,-101.563,-6.104
-0.329,-0.671,0.197,-6.714,-102.844,0.854
-0.378,-0.82,0.118,2.075,-77.209,7.629
-0.451,-0.962,0.159,9.155,-38.452,9.583
-0.437,-0.955,0.321,15.015,-3.479,5.127
-0.448,-1.029,0.273,14.832,17.334,7.629
-0.439,-1.007,0.573,11.108,31.372,5.188
-0.283,-0.981,0.594,7.69,21.301,4.15
-0.374,-0.835,0.44,-1.892,-4.456,6.653
-0.351,-0.826,0.445,-6.714,-15.32,17.395
-0.337,-0.845,0.425,-6.592,-23.56,22.461
-0.382,-0.856,0.353,-4.272,-30.09,24.231
-0.451,-0.914,0.297,-2.869,-24.841,23.987
-0.471,-0.944,0.295,0.305,-9.46,17.09
-0.461,-0.931,0.342,4.211,10.559,6.836
-0.439,-0.92,0.397,6.287,29.297,-2.869
-0.39,-0.918,0.473,5.615,42.664,-10.62
-0.317,-0.922,0.551,3.54,47.668,-16.541
-0.246,-0.891,0.609,1.648,41.504,-19.714
-0.21,-0.827,0.631,-1.099,26.855,-18.25
-0.221,-0.786,0.586,-3.357,8.057,-11.414
-0.242,-0.762,0.533,-4.333,-8.057,-2.38
-0.28,-0.776,0.468,-4.578,-18.372,7.751
-0.339,-0.82,0.41,-4.456,-21.301,15.32
-0.386,-0.85,0.394,-3.357,-16.174,17.822
-0.4,-0.872,0.39,-1.709,-7.263,15.198
-0.394,-0.865,0.429,-1.038,1.892,9.766
-0.376,-0.842,0.449,-0.488,6.897,4.456
-0.372,-0.835,0.458,-0.122,7.507,-1.16
-0.368,-0.861,0.444,0.916,6.042,-5.493
-0.351,-0.885,0.441,1.587,4.822,-9.949
-0.32,-0.881,0.449,2.258,2.869,-14.038
-0.324,-0.881,0.421,2.258,-0.549,-15.808
-0.333,-0.862,0.424,2.319,-2.686,-15.869
-0.335,-0.855,0.427,2.136,-4.211,-13.916
-0.344,-0.874,0.427,1.16,-5.371,-10.01
-0.352,-0.908,0.414,-0.732,-4.883,-5.798
-0.345,-0.919,0.427,-2.502,-2.808,-4.333
-0.32,-0.89,0.453,-4.272,-0.549,-4.211
-0.319,-0.833,0.457,-6.104,-0.916,-2.808
-0.321,-0.807,0.454,-7.141,-1.587,-0.488
-0.323,-0.809,0.458,-6.409,-2.197,1.038
-0.329,-0.819,0.454,-4.822,-2.991,1.526
-0.347,-0.828,0.44,-3.845,-3.052,0.305
-0.354,-0.828,0.437,-2.502,-1.526,-2.258
-0.348,-0.821,0.453,-1.709,0.305,-4.272
-0.348,-0.801,0.455,-1.831,0.427,-4.7
-0.359,-0.794,0.443,-2.38,-1.16,-3.601
-0.356,-0.804,0.441,-2.502,-1.282,-2.136
-0.347,-0.794,0.44,-2.014,-1.404,-0.793
-0.333,-0.783,0.444,-1.221,-2.075,0.671
-0.329,-0.785,0.457,-0.793,-2.93,2.991
-0.332,-0.804,0.459,-0.549,-4.517,5.005
-0.327,-0.84,0.47,-0.366,-5.676,6.592
-0.336,-0.862,0.472,-0.244,-6.775,6.653
-0.341,-0.876,0.461,-0.305,-7.385,4.883
-0.334,-0.889,0.466,-0.122,-6.409,2.686
-0.325,-0.899,0.473,-0.793,-5.188,1.221
-0.327,-0.903,0.471,-2.014,-4.578,0.916
-0.32,-0.901,0.466,-3.296,-4.517,1.404
-0.316,-0.887,0.463,-4.272,-4.395,2.38
-0.315,-0.873,0.455,-4.456,-4.883,3.54
-0.326,-0.855,0.466,-3.906,-5.615,4.578
-0.338,-0.857,0.466,-3.54,-6.531,5.676
-0.351,-0.875,0.462,-3.723,-7.629,6.226
-0.357,-0.882,0.453,-4.089,-8.118,5.127
-0.354,-0.877,0.439,-4.639,-7.385,1.892
-0.346,-0.866,0.429,-4.456,-5.188,-2.136
-0.34,-0.842,0.435,-2.93,-2.014,-5.432
-0.323,-0.832,0.439,-1.465,1.099,-6.714
1.304,-1.418,-0.132,-68.604,-85.266,21.729
1.447,-1.542,-0.164,-72.571,-157.593,57.312
1.612,-1.614,-0.2,-78.125,-244.812,91.858
1.714,-1.608,-0.283,-69.275,-346.985,122.009
1.76,-1.549,-0.409,-54.626,-462.769,154.114
1.822,-1.404,-0.609,-40.161,-580.261,181.946
1.772,-1.174,-0.835,-22.034,-689.697,203.064
1.624,-0.97,-1.045,-8.179,-784.668,221.924
1.454,-0.867,-1.251,3.479,-857.483,236.694
1.2,-0.881,-1.364,15.259,-896.545,244.629
0.874,-0.886,-1.342,13.611,-893.494,244.812
0.501,-0.774,-1.246,4.7,-855.286,242.554
0.113,-0.645,-1.115,1.648,-799.438,240.906
-0.214,-0.614,-1.012,-2.014,-741.15,238.464
-0.505,-0.692,-0.943,-13.855,-684.265,231.262
-0.817,-0.714,-0.89,-22.034,-623.23,217.346
-1.052,-0.573,-0.838,-17.944,-555.176,195.801
-1.187,-0.473,-0.704,-7.08,-484.314,173.645
-1.281,-0.439,-0.504,-3.052,-422.241,158.936
-1.556,-0.202,-0.085,6.592,-378.662,147.217
-2.85,0.197,0.486,83.191,-352.356,143.616
-3.888,0.016,0.348,135.864,-371.46,211.426
-3.779,-1.061,-0.713,-30.457,-414.856,338.013
-2.471,-2.356,-1.793,-165.588,-361.511,355.591
-1.608,-2.64,-1.656,-139.771,-184.814,208.801
-1.006,-1.826,-0.736,-34.546,-17.517,31.738
-0.354,-1.059,-0.094,31.372,69.763,-94.116
-0.066,-0.815,0.285,25.452,111.023,-134.155
0.0,-0.886,0.615,14.404,128.845,-106.934
0.159,-1.116,0.618,16.296,121.643,-58.167
0.386,-1.546,0.66,8.423,109.009,-19.531
0.401,-1.784,0.764,-2.93,94.666,-14.221
0.478,-1.503,0.695,-13.489,66.956,-35.583
0.273,-0.933,0.597,-17.334,36.072,-62.012
-0.053,-0.646,0.292,-11.353,9.827,-58.411
-0.373,-0.593,0.122,-9.216,29.968,-23.254
-0.319,-0.731,0.661,0.671,76.66,14.343
-0.246,-0.711,0.947,2.747,68.237,27.222
-0.174,-0.634,1.128,-3.784,10.742,32.471
-0.26,-0.58,0.97,-15.076,-70.007,37.17
-0.405,-0.504,0.547,-22.278,-140.198,35.095
-0.462,-0.444,0.311,-21.057,-160.522,35.156
-0.484,-0.534,0.205,-13.062,-142.761,35.828
-0.448,-0.653,0.224,-1.404,-107.788,29.724
-0.431,-0.808,0.191,7.935,-69.153,23.682
-0.432,-0.98,0.293,12.695,-26.001,13.672
-0.35,-1.072,0.453,15.198,9.46,-3.296
-0.254,-0.99,0.543,12.207,26.367,-18.982
-0.205,-0.915,0.514,3.906,30.64,-17.578
-0.177,-0.913,0.57,-3.235,32.104,-6.348
-0.101,-0.922,0.541,-5.615,25.208,5.066
-0.137,-1.071,0.608,-7.568,13.123,13.184
-0.084,-1.035,0.703,-8.118,-5.615,6.47
-0.19,-0.859,0.571,-12.39,-39.001,4.822
-0.244,-0.747,0.552,-17.09,-59.448,11.78
-0.274,-0.76,0.477,-18.433,-72.571,23.376
-0.339,-0.799,0.361,-15.503,-77.393,28.076
-0.386,-0.814,0.311,-11.963,-66.711,28.687
-0.414,-0.839,0.287,-8.789,-44.678,25.635
-0.429,-0.87,0.293,-3.662,-17.639,17.578
-0.404,-0.882,0.364,1.038,10.132,5.981
-0.355,-0.877,0.446,3.357,31.433,-4.456
-0.298,-0.872,0.525,2.93,42.786,-10.986
-0.236,-0.844,0.602,1.16,43.335,-13.184
-0.198,-0.823,0.628,-1.404,33.936,-8.972
-0.178,-0.812,0.631,-4.517,19.104,-2.014
-0.183,-0.837,0.584,-6.47,2.869,5.554
-0.214,-0.859,0.54,-7.385,-8.362,10.742
-0.241,-0.872,0.518,-8.118,-13.855,14.038
-0.27,-0.875,0.499,-8.606,-16.418,14.404
-0.287,-0.86,0.484,-7.996,-16.968,12.512
-0.304,-0.844,0.481,-7.568,-15.991,10.742
-0.313,-0.841,0.472,-7.568,-15.015,8.728
-0.318,-0.842,0.457,-7.263,-14.099,6.226
-0.324,-0.851,0.435,-6.165,-11.23,4.761
-0.307,-0.871,0.432,-4.883,-6.592,2.075
-0.283,-0.89,0.448,-4.211,-1.892,-1.404
-0.277,-0.884,0.481,-3.54,1.038,-4.944
-0.263,-0.865,0.49,-2.686,0.793,-7.935
-0.246,-0.865,0.492,-2.686,-1.526,-9.033
-0.244,-0.863,0.499,-2.747,-3.479,-8.911
-0.263,-0.852,0.496,-2.441,-5.615,-7.751
-0.274,-0.854,0.496,-2.441,-7.446,-5.737
-0.28,-0.864,0.496,-3.113,-7.751,-4.028
-0.28,-0.861,0.491,-4.089,-7.263,-4.089
-0.273,-0.844,0.481,-4.7,-6.409,-5.493
-0.272,-0.825,0.488,-4.639,-4.761,-6.897
-0.278,-0.792,0.495,-3.845,-3.784,-7.385
-0.276,-0.779,0.5,-3.052,-3.601,-6.287
-0.281,-0.788,0.505,-2.258,-3.54,-4.211
-0.276,-0.808,0.504,-1.77,-4.211,-2.747
-0.277,-0.816,0.5,-1.526,-4.578,-2.014
-0.275,-0.809,0.505,-1.343,-4.761,-1.709
-0.271,-0.807,0.5,-0.549,-5.127,-1.16
-0.266,-0.815,0.503,0.488,-4.944,-0.183
-0.27,-0.836,0.51,1.282,-4.761,1.404
-0.277,-0.852,0.516,1.038,-5.554,2.136
-0.29,-0.86,0.514,0.488,-6.042,2.747
-0.288,-0.874,0.513,0.122,-5.188,2.93
-0.276,-0.879,0.516,-0.732,-4.089,1.892
-0.266,-0.865,0.516,-1.343,-3.357,0.0
-0.264,-0.856,0.519,-1.709,-3.418,-1.343
-0.265,-0.838,0.526,-2.563,-4.089,-2.441
-0.267,-0.819,0.529,-2.258,-6.165,-2.686
-0.267,-0.822,0.526,-1.831,-9.46,-2.319
-0.261,-0.834,0.524,-2.075,-12.695,-1.343
-0.274,-0.825,0.52,-1.648,-15.198,-0.793
-0.284,-0.82,0.506,-1.038,-16.357,-0.427
-0.288,-0.838,0.503,-0.977,-14.954,0.061
-0.281,-0.855,0.501,-0.366,-12.268,-0.488
-0.281,-0.864,0.506,-0.488,-9.46,-2.014
-0.286,-0.86,0.512,-0.854,-6.836,-3.174
-0.285,-0.85,0.51,-1.282,-4.761,-2.991
-0.284,-0.849,0.506,-1.587,-3.784,-2.136
-0.288,-0.853,0.507,-2.38,-2.93,-0.916
-0.29,-0.852,0.505,-2.93,-1.953,-0.366
-0.291,-0.846,0.504,-3.113,-1.099,-1.221
-0.291,-0.835,0.513,-3.296,0.244,-2.319
-0.28,-0.822,0.514,-2.441,0.793,-3.113
0.987,-1.322,0.126,4.7,-178.284,109.314
1.058,-1.308,-0.029,10.864,-230.591,123.718
1.189,-1.326,-0.202,19.653,-282.166,136.108
1.258,-1.312,-0.318,30.212,-331.482,151.367
1.298,-1.318,-0.403,41.26,-376.648,170.898
1.33,-1.32,-0.471,45.166,-418.518,191.711
1.483,-1.374,-0.582,49.683,-465.393,214.783
1.615,-1.433,-0.688,49.622,-515.991,240.173
1.631,-1.409,-0.769,42.725,-570.74,264.282
1.485,-1.339,-0.853,36.682,-621.826,277.771
1.24,-1.281,-0.905,30.64,-657.898,277.893
0.975,-1.261,-0.958,20.142,-674.5,269.714
0.677,-1.261,-1.011,9.338,-669.312,257.69
0.301,-1.247,-1.066,-1.648,-638.855,238.586
-0.086,-1.17,-1.06,-10.498,-584.9,210.266
-0.343,-1.031,-0.957,-12.756,-512.268,174.927
-0.367,-0.888,-0.716,-9.46,-437.378,143.188
-0.326,-0.762,-0.456,-3.723,-379.822,124.939
-0.364,-0.622,-0.216,-2.075,-353.088,123.596
-0.506,-0.555,-0.063,0.0,-356.995,134.766
-0.736,-0.591,-0.02,5.676,-378.723,144.348
-1.025,-0.7,-0.086,10.437,-396.118,149.658
-1.393,-0.83,-0.228,11.047,-387.512,148.437
-1.858,-0.592,0.12,17.151,-339.783,137.329
-2.932,-0.226,0.631,81.116,-281.189,129.944
-3.296,0.012,0.313,96.008,-232.666,174.744
-2.932,-0.675,0.162,16.052,-165.1,252.075
-2.302,-1.519,0.003,-37.048,-87.402,277.161
-1.631,-1.795,-0.161,-50.11,-11.841,212.036
-1.02,-1.518,-0.168,-18.738,44.678,88.318
-0.379,-1.047,-0.076,-1.038,92.285,-17.334
0.192,-0.848,0.247,4.7,128.601,-63.416
0.478,-0.951,0.669,7.629,134.644,-70.007
0.534,-1.124,0.856,10.437,95.886,-63.477
0.521,-1.266,0.828,8.911,35.217,-49.255
0.409,-1.325,0.706,2.625,-14.832,-34.18
0.186,-1.253,0.431,-2.869,-39.368,-21.79
-0.187,-1.155,-0.156,-5.249,-21.423,-9.216
-0.008,-1.148,0.186,-2.747,65.186,-2.502
0.519,-1.087,1.124,6.897,134.521,-8.789
0.693,-0.645,1.296,7.568,77.942,-7.69
0.571,-0.771,0.976,-2.319,-20.386,20.447
0.105,-0.596,0.481,-9.216,-80.933,27.344
-0.04,-0.3,0.47,-7.996,-80.627,50.232
-0.032,-0.682,0.466,-5.615,-60.364,76.599
-0.026,-0.992,0.736,3.357,-42.542,56.091
-0.108,-0.9,0.656,8.545,-56.396,24.597
-0.221,-0.718,0.427,-1.16,-67.2,6.958
-0.226,-0.723,0.419,-8.484,-46.753,-0.427
-0.22,-0.755,0.451,-6.531,-20.996,-10.071
-0.139,-0.777,0.448,-2.319,-1.953,-14.893
-0.04,-0.844,0.501,-1.404,15.625,-12.085
-0.004,-0.832,0.5,-1.038,26.611,-8.301
0.069,-0.827,0.505,-0.488,32.959,0.732
0.167,-0.911,0.613,0.244,36.316,11.047
0.161,-0.931,0.628,1.221,25.94,16.052
0.134,-0.937,0.577,0.61,10.193,20.874
0.071,-0.976,0.539,-0.671,1.282,22.766
0.005,-0.981,0.521,-0.122,-0.854,16.907
-0.031,-0.955,0.529,0.183,1.77,7.446
-0.043,-0.927,0.556,-1.221,6.653,-2.563
-0.037,-0.896,0.576,-2.625,9.827,-11.963
-0.012,-0.855,0.578,-3.357,11.047,-19.47
0.022,-0.821,0.57,-3.54,11.841,-23.193
0.048,-0.79,0.567,-3.906,13.672,-22.278
0.069,-0.778,0.568,-3.601,16.174,-17.09
0.097,-0.792,0.586,-3.174,18.433,-11.292
0.128,-0.801,0.623,-2.563,19.043,-5.798
0.147,-0.8,0.645,-2.197,15.503,0.183
0.149,-0.805,0.645,-2.563,9.155,6.958
0.126,-0.811,0.632,-3.357,3.113,13.428
0.103,-0.826,0.611,-3.296,-1.404,18.066
0.09,-0.846,0.598,-3.784,-3.418,19.714
0.088,-0.856,0.596,-3.967,-3.784,17.761
0.086,-0.847,0.604,-3.54,-4.517,13.489
0.077,-0.833,0.609,-2.747,-6.714,9.155
0.057,-0.834,0.597,-2.808,-9.277,6.592
0.039,-0.854,0.573,-3.113,-10.437,5.493
0.023,-0.874,0.562,-2.991,-8.728,3.906
0.035,-0.894,0.565,-3.174,-5.432,1.16
0.057,-0.901,0.573,-4.272,-3.723,-1.221
0.064,-0.881,0.576,-4.883,-4.089,-2.197
0.062,-0.858,0.567,-4.639,-6.042,-2.014
0.053,-0.856,0.56,-4.395,-7.874,0.122
0.043,-0.875,0.562,-4.7,-8.24,3.296
0.036,-0.887,0.559,-4.883,-8.362,4.639
0.033,-0.879,0.552,-4.578,-7.935,3.662
0.044,-0.861,0.546,-3.967,-5.615,1.16
0.057,-0.845,0.55,-3.418,-2.136,-1.465
0.066,-0.828,0.563,-2.991,1.77,-3.357
0.076,-0.821,0.58,-2.38,4.211,-5.31
0.081,-0.822,0.589,-1.526,4.639,-7.019
0.083,-0.823,0.594,-1.587,3.723,-8.24
0.081,-0.818,0.602,-2.136,2.014,-9.155
0.083,-0.802,0.604,-2.441,0.0,-9.888
0.09,-0.782,0.599,-2.747,-2.869,-9.949
0.098,-0.771,0.587,-2.319,-5.493,-8.972
0.1,-0.767,0.578,-1.526,-7.08,-7.08
0.097,-0.772,0.575,-0.671,-7.507,-4.15
0.091,-0.792,0.577,0.488,-6.531,-1.16
0.09,-0.82,0.588,0.854,-5.005,1.831
0.081,-0.836,0.598,0.671,-3.784,3.906
