aX,aY,aZ,gX,gY,gZ
0.954,0.28,-0.138,-29.846,-1.892,7.812
0.969,0.305,-0.083,-32.166,-3.174,10.01
0.88,0.264,-0.194,-33.63,-7.935,12.024
0.938,0.243,-0.146,-32.227,-3.723,8.667
0.971,0.276,-0.053,-28.198,0.122,3.052
0.946,0.298,-0.098,-24.109,-6.165,-0.488
0.939,0.315,-0.132,-18.005,-9.888,-2.869
1.053,0.369,-0.026,-11.475,-8.911,-0.916
1.049,0.4,0.032,-6.409,-15.869,7.446
1.04,0.311,-0.044,-2.625,-31.006,17.944
0.989,0.173,-0.067,3.479,-39.429,20.02
0.854,0.118,-0.196,9.766,-43.518,11.414
0.904,0.234,-0.237,10.376,-35.4,0.122
0.991,0.31,-0.094,6.836,-17.09,-0.671
0.939,0.268,-0.075,1.831,-8.606,5.432
0.996,0.205,0.001,2.625,-5.005,6.958
1.006,0.188,0.053,6.348,-8.972,2.625
0.976,0.241,-0.026,7.935,-19.409,-2.93
0.96,0.294,-0.062,7.08,-23.987,-3.967
0.953,0.295,-0.043,5.859,-21.973,-1.221
0.943,0.264,-0.046,6.165,-20.508,2.014
0.939,0.232,-0.04,7.324,-19.653,2.563
0.944,0.231,-0.034,8.179,-19.409,0.671
0.938,0.253,-0.052,7.202,-19.897,-0.793
0.92,0.258,-0.099,5.066,-17.517,-0.244
0.897,0.253,-0.135,2.686,-10.071,1.343
0.872,0.186,-0.158,1.587,0.916,1.892
0.861,0.145,-0.139,1.831,14.221,-4.333
0.934,0.22,-0.054,2.869,26.001,-13.672
1.016,0.305,0.072,0.0,28.748,-15.747
0.992,0.324,0.062,-3.723,19.104,-10.559
0.985,0.311,0.017,-5.493,7.202,-3.357
0.979,0.276,-0.005,-4.272,-1.099,1.16
0.952,0.252,-0.056,-1.038,-7.202,0.916
0.932,0.263,-0.115,2.991,-9.46,-2.38
0.926,0.276,-0.128,6.226,-5.859,-5.188
0.938,0.276,-0.107,8.545,0.427,-5.493
0.951,0.252,-0.077,10.437,5.493,-3.967
0.959,0.217,-0.06,11.78,6.592,-2.93
0.955,0.187,-0.078,12.878,4.517,-3.113
0.934,0.174,-0.114,12.573,3.052,-4.028
0.922,0.172,-0.126,11.23,5.371,-4.944
0.95,0.191,-0.088,8.606,9.766,-5.066
0.963,0.206,-0.068,5.615,10.986,-3.113
0.974,0.184,-0.064,2.686,8.911,-0.061
0.207,0.483,1.994,217.041,68.481,-4.517
0.281,0.202,2.229,226.318,101.135,-17.456
0.384,-0.072,2.597,207.092,145.142,-19.348
0.444,-0.374,2.9,189.27,185.974,-22.034
0.617,-0.603,3.057,151.855,221.13,-26.733
0.878,-0.673,3.15,110.84,242.126,-20.386
0.943,-0.59,3.237,72.815,249.023,0.671
0.889,-0.565,3.335,33.875,257.141,39.063
0.885,-0.517,3.39,-7.996,274.78,76.965
0.854,-0.423,3.317,-36.011,294.006,98.633
0.77,-0.357,3.219,-51.697,305.481,108.582
0.721,-0.417,3.072,-62.195,302.917,109.558
0.667,-0.475,2.709,-66.04,283.142,98.572
0.406,-0.416,2.223,-64.941,266.052,78.735
0.113,-0.349,1.835,-61.157,270.264,58.105
-0.013,-0.379,1.493,-53.894,292.664,47.424
-0.043,-0.524,1.171,-46.814,323.364,38.086
-0.019,-0.637,1.012,-39.49,352.661,23.071
0.01,-0.613,0.897,-31.799,370.422,6.592
0.104,-0.422,0.834,-22.156,372.742,-5.188
0.097,-0.197,0.641,-7.996,357.544,-4.517
0.027,-0.224,0.358,5.127,337.402,10.925
0.105,-0.458,0.259,16.357,323.364,23.071
0.096,-0.661,0.052,26.306,303.589,18.738
0.099,-0.612,-0.107,28.381,284.119,5.554
0.107,-0.498,-0.212,26.611,268.799,-2.258
0.134,-0.422,-0.273,20.203,255.188,-3.662
0.241,-0.424,-0.204,13.794,240.173,2.441
0.262,-0.425,-0.152,7.446,213.562,9.583
0.146,-0.378,-0.333,-2.625,178.162,16.418
0.089,-0.308,-0.401,-14.954,157.715,25.696
0.157,-0.294,-0.234,-25.146,145.569,35.95
0.14,-0.267,-0.257,-33.203,120.544,42.725
0.101,-0.177,-0.319,-39.124,96.558,50.171
0.102,-0.114,-0.265,-40.527,82.764,60.486
0.142,-0.072,-0.16,-36.438,66.345,70.19
0.115,-0.07,-0.246,-27.344,41.138,75.989
0.073,-0.052,-0.415,-16.052,21.851,77.515
0.079,-0.001,-0.498,-5.249,20.996,76.965
0.105,-0.001,-0.464,2.93,31.738,73.975
0.133,-0.052,-0.432,11.536,39.917,64.026
0.173,-0.098,-0.431,20.813,44.373,48.218
0.237,-0.113,-0.372,27.954,49.866,30.396
0.302,-0.12,-0.289,30.273,52.246,14.648
0.355,-0.135,-0.224,27.954,47.363,2.197
0.387,-0.145,-0.17,22.644,37.17,-5.92
0.4,-0.141,-0.141,15.076,25.024,-9.644
0.404,-0.113,-0.132,5.432,13.367,-9.46
0.41,-0.087,-0.129,-3.967,3.784,-5.188
0.411,-0.072,-0.153,-13.916,-2.38,1.221
0.421,-0.053,-0.157,-22.583,-3.967,7.812
0.443,-0.016,-0.155,-28.32,-3.479,11.475
0.458,0.047,-0.165,-30.518,-2.625,13.184
0.478,0.105,-0.166,-30.64,-0.061,14.16
0.51,0.14,-0.175,-27.954,4.028,15.381
0.549,0.161,-0.193,-23.376,9.46,16.541
0.62,0.15,-0.17,-18.311,15.503,17.822
0.686,0.128,-0.156,-13.733,17.944,18.127
0.719,0.129,-0.149,-11.047,17.273,18.311
0.738,0.132,-0.124,-11.658,15.442,19.287
0.756,0.135,-0.099,-13.977,11.23,20.447
0.77,0.146,-0.102,-16.907,4.639,21.362
0.782,0.163,-0.106,-19.592,-2.136,22.705
0.8,0.181,-0.112,-21.912,-7.629,24.292
0.815,0.194,-0.133,-23.193,-11.658,25.757
0.828,0.191,-0.153,-24.048,-12.878,27.405
0.82,0.187,-0.182,-24.719,-10.803,28.137
0.814,0.195,-0.202,-25.024,-4.883,27.283
0.837,0.21,-0.157,-25.696,5.005,25.818
0.904,0.208,-0.063,-26.245,13.306,24.597
0.948,0.213,-0.02,-26.55,13.672,22.217
0.954,0.236,-0.032,-27.405,8.728,19.165
0.946,0.257,-0.052,-27.588,4.517,17.456
0.936,0.26,-0.083,-27.649,2.502,17.029
0.898,0.254,-0.145,-27.344,3.662,16.785
0.869,0.242,-0.197,-25.452,10.742,15.93
0.878,0.24,-0.223,-22.644,23.926,13.55
0.956,0.257,-0.147,-20.508,40.283,12.268
1.085,0.258,0.007,-19.348,49.866,13.733
1.11,0.222,0.053,-18.372,43.579,13.733
1.13,0.209,0.043,-17.761,27.893,11.475
1.083,0.242,-0.024,-17.456,11.292,9.644
1.04,0.255,-0.084,-18.433,0.854,9.766
1.027,0.268,-0.093,-18.494,-2.441,11.047
1.155,0.175,0.068,-15.747,-4.456,11.658
1.177,0.213,0.152,-9.033,-18.738,3.601
1.099,0.355,-0.063,-4.7,-43.64,0.793
1.03,0.337,-0.14,-3.296,-50.72,8.362
0.991,0.213,-0.109,1.038,-44.8,13.672
1.009,0.188,-0.079,8.057,-39.795,10.681
1.021,0.216,-0.043,13.611,-36.438,5.31
1.011,0.212,-0.01,14.404,-34.485,2.991
1.011,0.19,0.004,12.939,-34.912,2.197
1.001,0.175,-0.004,11.353,-36.133,1.709
1.002,0.181,0.007,8.911,-35.889,0.732
1.014,0.181,0.039,6.104,-35.217,1.038
1.007,0.18,0.042,3.784,-36.56,0.854
0.966,0.184,-0.027,2.136,-38.025,0.793
0.907,0.193,-0.104,0.916,-32.654,0.671
0.871,0.203,-0.147,0.549,-17.822,1.221
0.855,0.201,-0.157,1.099,2.502,1.16
0.863,0.162,-0.127,2.747,24.475,-0.183
0.915,0.139,-0.058,5.066,42.236,-4.944
0.995,0.171,0.006,7.08,51.453,-11.047
1.036,0.228,0.03,6.348,51.514,-12.634
1.054,0.245,0.041,3.357,46.509,-7.507
1.06,0.22,0.052,0.366,37.842,-0.671
1.017,0.153,0.016,-0.61,25.94,3.723
1.0,0.098,-0.008,0.244,15.32,0.183
0.974,0.164,-0.066,1.465,6.958,-7.507
0.946,0.23,-0.12,-0.61,4.333,-8.301
0.959,0.238,-0.084,-3.906,8.362,-3.784
1.016,0.212,0.009,-5.371,10.254,1.587
1.012,0.191,0.0,-5.005,2.747,3.845
1.005,0.201,-0.056,-3.54,-5.92,3.296
1.001,0.187,-0.028,-1.221,-9.216,2.014
0.978,0.209,-0.061,1.892,-13.062,-0.854
0.933,0.208,-0.12,3.418,-13.855,-1.282
0.919,0.191,-0.117,4.395,-8.24,-1.892
0.089,-0.862,2.052,53.345,46.265,10.803
0.143,-0.887,2.326,33.264,58.899,26.794
0.211,-0.88,2.572,20.508,67.993,42.969
0.305,-0.955,2.695,16.418,72.388,55.115
0.375,-1.002,2.773,13.245,81.36,64.575
0.363,-1.03,2.946,9.766,100.037,73.608
0.299,-1.112,3.14,1.709,121.521,79.895
0.225,-1.213,3.242,-12.756,137.329,86.182
0.119,-1.267,3.223,-33.508,150.024,85.632
0.116,-1.0,3.101,-58.289,164.978,81.055
0.042,-0.862,2.907,-81.726,186.279,91.797
-0.066,-0.837,2.616,-90.82,216.37,96.497
-0.092,-0.712,2.314,-83.435,249.512,86.304
-0.141,-0.529,2.027,-68.237,280.212,70.435
-0.079,-0.338,1.857,-52.002,303.101,60.242
-0.126,-0.346,1.575,-37.964,309.448,61.523
-0.209,-0.361,1.222,-21.729,304.565,58.411
-0.226,-0.313,0.927,-4.395,298.706,54.565
-0.233,-0.308,0.668,11.597,291.809,54.871
-0.278,-0.323,0.406,24.414,282.654,58.105
-0.244,-0.354,0.184,30.457,273.56,66.467
-0.182,-0.369,0.006,29.48,265.076,77.881
-0.102,-0.36,-0.103,20.569,256.653,89.355
-0.018,-0.333,-0.174,6.409,244.446,101.563
0.011,-0.327,-0.246,-8.911,228.638,109.802
0.025,-0.334,-0.383,-23.315,211.487,109.619
0.108,-0.285,-0.492,-37.781,200.928,106.934
0.21,-0.192,-0.473,-56.213,199.524,110.291
0.307,-0.116,-0.426,-75.073,197.144,115.54
0.396,-0.141,-0.384,-90.332,186.523,116.455
0.415,-0.106,-0.383,-97.595,168.091,105.591
0.4,-0.015,-0.405,-97.229,148.499,90.271
0.394,0.08,-0.373,-93.201,132.629,76.66
0.38,0.112,-0.337,-87.524,118.225,67.871
0.318,0.093,-0.359,-81.299,106.018,62.195
0.299,0.1,-0.332,-73.608,101.685,56.58
0.341,0.094,-0.2,-65.43,103.027,52.124
0.383,0.1,-0.098,-57.983,99.182,47.913
0.416,0.121,-0.059,-51.697,89.539,44.312
0.414,0.154,-0.062,-46.265,78.796,41.931
0.386,0.147,-0.101,-40.466,69.885,40.527
0.403,0.102,-0.122,-33.081,64.88,36.011
0.421,0.075,-0.119,-25.391,62.073,27.649
0.446,0.129,-0.12,-19.592,58.838,19.165
0.468,0.164,-0.113,-16.907,56.58,16.968
0.478,0.128,-0.125,-15.747,54.81,18.555
0.487,0.083,-0.133,-13.489,54.321,17.822
0.545,0.111,-0.099,-10.437,54.321,14.099
0.592,0.125,-0.096,-8.301,51.88,12.39
0.649,0.127,-0.059,-6.897,48.523,11.963
0.697,0.117,-0.042,-5.615,41.199,13.367
0.692,0.101,-0.078,-4.333,30.701,14.465
0.686,0.108,-0.111,-2.563,22.583,14.16
0.692,0.119,-0.134,-1.709,18.188,13.489
0.701,0.123,-0.142,-2.197,17.334,13.794
0.735,0.125,-0.118,-3.723,18.372,14.221
0.779,0.139,-0.077,-4.7,18.066,13.794
0.818,0.165,-0.044,-4.456,13.977,13.428
0.849,0.182,-0.038,-3.357,6.958,13.733
0.872,0.168,-0.056,-3.113,-0.671,15.015
0.893,0.131,-0.09,-3.54,-4.944,16.663
0.906,0.099,-0.122,-4.883,-5.188,16.846
0.911,0.085,-0.137,-7.08,-2.014,15.686
0.907,0.089,-0.133,-10.498,3.418,13.733
0.909,0.109,-0.116,-14.587,9.033,11.78
0.915,0.139,-0.092,-18.494,13.977,10.193
0.921,0.167,-0.063,-21.118,16.418,9.583
0.912,0.183,-0.064,-22.339,15.747,9.277
0.922,0.185,-0.079,-23.376,15.503,8.545
0.972,0.219,-0.014,-24.475,17.273,7.385
1.027,0.286,0.025,-25.452,14.465,8.484
0.994,0.274,-0.028,-26.245,7.69,12.634
1.037,0.26,0.046,-23.865,3.967,14.526
1.028,0.266,0.07,-18.555,-2.93,13.733
0.968,0.264,0.013,-13.428,-13.855,11.047
0.914,0.281,-0.043,-8.24,-18.005,8.423
0.913,0.286,-0.021,-4.639,-14.343,7.385
0.935,0.263,0.031,-1.831,-9.521,6.836
0.946,0.246,0.07,1.282,-8.24,4.883
0.952,0.247,0.054,4.578,-10.437,1.587
0.964,0.26,0.027,6.47,-10.62,-0.488
0.979,0.262,0.029,7.935,-6.897,-0.916
0.99,0.274,0.016,10.803,-3.174,-1.526
0.996,0.283,-0.011,17.334,-0.366,-3.357
1.016,0.28,-0.027,25.818,2.197,-5.31
1.035,0.269,-0.028,33.508,3.723,-5.31
1.049,0.255,-0.009,39.063,3.296,-3.601
1.034,0.231,0.019,42.419,0.305,-0.671
1.009,0.203,0.024,44.25,-4.944,0.793
1.0,0.171,0.03,44.373,-9.949,0.916
0.984,0.138,0.054,40.588,-13.0,1.038
0.959,0.102,0.064,32.654,-14.465,1.648
0.921,0.081,0.062,21.851,-13.489,1.16
0.887,0.091,0.068,10.315,-9.094,-0.61
0.878,0.124,0.081,0.244,-3.357,-3.54
0.877,0.176,0.092,-5.554,1.221,-6.47
0.884,0.221,0.081,-7.141,3.845,-9.033
0.886,0.248,0.05,-5.127,5.188,-10.01
0.897,0.25,0.02,-0.977,7.202,-9.277
0.919,0.232,0.008,3.174,10.925,-7.69
0.945,0.205,0.021,6.348,15.442,-6.348
0.974,0.187,0.045,8.362,17.822,-5.676
0.986,0.182,0.064,8.911,16.357,-5.066
0.985,0.177,0.068,7.812,11.536,-3.967
0.972,0.171,0.061,5.92,5.737,-2.686
0.952,0.168,0.056,3.174,0.916,-1.648
0.935,0.176,0.05,0.122,-2.441,-1.526
0.922,0.19,0.042,-1.77,-3.845,-2.197
0.918,0.208,0.039,-2.38,-3.54,-2.686
0.927,0.222,0.045,-1.587,-2.319,-2.502
0.934,0.224,0.049,0.366,-1.465,-1.587
0.937,0.216,0.044,3.235,-1.526,-0.854
0.941,0.2,0.039,5.92,-2.258,-0.366
0.943,0.181,0.036,7.141,-2.686,0.305
0.942,0.164,0.035,6.531,-2.502,0.977
0.943,0.153,0.034,4.944,-1.892,0.854
0.937,0.152,0.034,2.808,-1.953,0.427
0.93,0.159,0.031,0.549,-2.38,0.305
0.928,0.169,0.025,-1.16,-3.662,0.305
0.004,-0.334,2.414,84.351,9.644,54.749
0.002,-0.583,2.595,75.989,25.208,77.759
-0.002,-0.914,2.738,67.749,31.982,83.801
-0.049,-1.102,2.703,49.438,36.133,75.073
-0.179,-1.127,2.567,26.062,50.171,61.89
-0.23,-1.018,2.485,1.16,83.252,46.204
-0.165,-0.977,2.5,-22.034,129.272,41.382
-0.06,-0.981,2.675,-47.485,177.917,46.387
-0.033,-0.933,2.788,-72.815,214.783,49.805
-0.057,-0.815,2.731,-94.788,235.657,47.546
-0.12,-0.624,2.493,-105.347,248.84,41.26
-0.191,-0.561,2.183,-101.135,265.869,33.386
-0.12,-0.376,2.013,-85.266,288.513,21.484
-0.094,-0.325,1.762,-63.904,304.077,17.822
-0.122,-0.373,1.521,-44.678,316.345,18.799
-0.1,-0.407,1.366,-26.428,328.308,19.043
-0.065,-0.449,1.217,-13.916,334.29,23.193
-0.075,-0.508,1.047,-9.033,333.435,29.419
-0.098,-0.506,0.881,-9.583,331.177,34.363
-0.094,-0.483,0.734,-13.062,326.782,37.72
-0.115,-0.484,0.567,-17.822,318.604,38.635
-0.151,-0.474,0.416,-22.705,310.181,35.767
-0.163,-0.441,0.316,-26.55,304.81,30.945
-0.131,-0.407,0.214,-31.189,300.354,26.306
-0.08,-0.369,0.115,-35.217,292.847,23.071
-0.043,-0.335,0.024,-34.485,282.227,20.264
-0.02,-0.275,-0.074,-28.992,270.081,17.212
0.016,-0.193,-0.185,-19.226,257.141,17.029
0.111,-0.096,-0.217,-7.385,246.948,23.437
0.219,-0.071,-0.185,4.272,234.863,37.903
0.25,-0.079,-0.08,14.16,215.149,54.199
0.274,-0.114,-0.074,23.132,182.556,67.871
0.293,-0.17,-0.236,26.367,140.198,77.942
0.314,-0.166,-0.381,20.081,110.229,88.867
0.355,-0.154,-0.351,12.146,96.313,100.22
0.359,-0.186,-0.373,1.526,82.642,107.361
0.298,-0.212,-0.469,-8.057,70.801,106.75
0.295,-0.187,-0.43,-14.954,70.251,96.68
0.317,-0.112,-0.366,-20.752,70.74,81.848
0.313,-0.042,-0.357,-23.376,66.65,67.2
0.247,-0.035,-0.449,-21.118,63.11,53.894
0.222,-0.002,-0.498,-14.709,67.932,40.405
0.337,0.026,-0.439,-5.432,79.163,29.968
0.413,0.027,-0.414,1.282,84.717,25.33
0.509,0.034,-0.344,5.92,85.388,27.283
0.548,-0.008,-0.317,9.277,79.468,32.227
0.556,-0.04,-0.356,10.376,68.787,35.217
0.581,-0.059,-0.365,8.362,61.096,38.391
0.602,-0.082,-0.339,2.563,54.504,40.71
0.662,-0.084,-0.274,-3.906,47.424,40.466
0.67,-0.052,-0.288,-10.254,34.363,38.696
0.651,-0.005,-0.347,-16.724,22.644,37.781
0.66,0.035,-0.385,-21.79,17.761,37.354
0.708,0.071,-0.362,-25.879,19.165,37.292
0.762,0.115,-0.31,-28.564,19.958,37.231
0.8,0.165,-0.267,-29.236,16.235,36.621
0.819,0.203,-0.248,-28.076,8.423,36.072
0.819,0.236,-0.241,-24.292,-0.793,35.522
0.811,0.265,-0.249,-18.86,-9.46,34.973
0.823,0.283,-0.257,-11.353,-17.151,33.997
0.845,0.264,-0.286,-3.296,-22.339,33.569
0.837,0.246,-0.275,3.54,-23.865,34.424
0.877,0.226,-0.254,10.742,-25.757,34.18
0.883,0.185,-0.258,14.038,-29.663,34.546
0.856,0.143,-0.266,12.756,-31.921,35.156
0.825,0.113,-0.259,7.019,-31.677,35.034
0.794,0.117,-0.235,-1.831,-29.358,32.959
0.766,0.147,-0.234,-12.573,-25.635,30.518
0.746,0.168,-0.243,-26.245,-18.494,29.358
0.744,0.114,-0.198,-38.818,-7.507,25.391
0.814,0.2,-0.108,-47.852,2.93,12.329
0.884,0.297,-0.042,-56.396,7.385,2.502
0.92,0.373,0.013,-63.721,6.348,-2.93
0.968,0.427,0.056,-65.369,1.709,-5.005
0.994,0.444,0.058,-61.707,-6.226,-5.615
1.007,0.464,0.044,-53.467,-14.709,-6.409
0.987,0.47,0.013,-42.908,-20.691,-5.615
0.923,0.446,-0.089,-30.823,-21.118,-4.456
0.972,0.393,-0.049,-18.494,-9.827,-4.456
1.093,0.347,0.153,-6.165,1.404,-6.836
1.081,0.297,0.095,4.211,-4.761,-11.353
1.071,0.254,0.065,11.963,-10.376,-15.93
1.026,0.242,0.023,15.808,-8.85,-18.616
1.09,0.259,0.096,14.648,-2.136,-16.479
1.157,0.206,0.3,11.78,1.038,-10.315
1.133,0.162,0.273,9.583,-13.855,-7.996
1.024,0.124,0.108,7.751,-28.87,-8.423
0.949,0.062,0.045,4.944,-27.466,-13.55
0.924,0.105,0.025,3.296,-15.32,-23.01
0.96,0.205,0.07,1.221,-0.427,-28.381
0.999,0.195,0.134,-0.488,10.864,-25.635
1.041,0.146,0.202,1.526,14.343,-22.583
1.043,0.166,0.168,6.775,8.118,-22.156
1.016,0.189,0.101,11.353,0.854,-19.775
0.984,0.131,0.049,15.625,-1.709,-15.015
0.984,0.082,0.029,20.813,-0.488,-13.672
0.999,0.095,0.012,25.879,1.282,-13.977
1.0,0.065,0.036,26.917,2.625,-11.902
1.0,0.037,0.024,26.733,1.77,-9.949
0.997,0.013,0.003,24.78,0.183,-8.728
0.99,-0.012,0.001,20.386,0.793,-7.507
0.996,-0.021,0.025,14.038,2.441,-6.165
0.994,-0.016,0.036,6.592,3.479,-5.371
0.98,-0.007,0.028,-1.892,3.601,-4.639
0.971,0.017,0.028,-9.888,4.578,-3.845
0.974,0.064,0.046,-16.296,6.042,-3.052
0.984,0.124,0.076,-19.775,6.165,-1.587
0.989,0.167,0.099,-20.142,2.93,1.465
0.993,0.18,0.093,-17.517,-3.357,5.066
0.98,0.178,0.063,-12.695,-9.644,7.935
0.966,0.161,0.035,-8.057,-13.306,9.399
0.951,0.146,0.009,-3.54,-14.038,9.094
0.944,0.135,-0.011,-0.122,-11.78,7.629
0.949,0.124,-0.021,1.953,-7.629,6.592
0.959,0.111,-0.004,2.319,-3.052,6.592
0.967,0.103,0.027,0.793,0.427,7.08
0.97,0.104,0.05,-1.465,0.549,6.958
0.977,0.112,0.047,-3.296,-2.319,6.042
0.975,0.124,0.028,-5.432,-5.188,5.493
-0.257,-0.736,1.935,94.299,-4.028,51.086
-0.201,-0.816,2.037,81.604,22.949,70.679
-0.093,-0.889,2.083,65.063,49.133,83.374
0.013,-0.949,2.102,43.03,72.632,85.632
0.045,-0.967,2.119,18.677,92.407,79.834
0.046,-0.892,2.113,-4.211,108.826,69.336
0.046,-0.746,2.103,-23.315,122.437,60.12
0.054,-0.598,2.111,-37.842,135.803,57.8
0.088,-0.521,2.12,-48.279,148.193,63.11
0.134,-0.537,2.161,-55.115,158.936,72.266
0.155,-0.562,2.215,-59.692,167.603,83.313
0.154,-0.552,2.227,-64.758,172.546,92.224
0.142,-0.535,2.152,-73.242,173.828,98.267
0.093,-0.518,2.029,-83.069,176.514,100.098
-0.01,-0.564,1.872,-90.637,183.716,96.497
-0.029,-0.521,1.761,-95.825,196.411,85.205
-0.039,-0.428,1.672,-98.694,210.999,74.768
-0.112,-0.425,1.531,-98.389,224.548,70.74
-0.164,-0.436,1.368,-92.834,238.586,66.528
-0.157,-0.442,1.166,-83.435,252.808,60.608
-0.123,-0.442,1.024,-74.768,269.104,55.603
-0.094,-0.445,0.943,-68.787,285.156,51.697
-0.031,-0.46,0.886,-66.772,294.006,47.913
0.024,-0.46,0.835,-69.336,293.457,44.922
-0.006,-0.445,0.747,-74.341,284.607,42.358
-0.089,-0.426,0.561,-75.256,271.179,37.354
-0.147,-0.324,0.332,-67.322,260.254,27.893
-0.15,-0.182,0.118,-50.781,255.676,20.142
-0.103,-0.065,-0.028,-28.564,258.118,18.311
-0.038,-0.015,-0.141,-1.221,260.681,22.278
0.018,-0.085,-0.235,28.015,259.949,27.954
0.121,-0.142,-0.252,54.138,254.211,32.776
0.175,-0.196,-0.329,70.801,240.234,39.551
0.204,-0.271,-0.412,73.181,223.511,47.791
0.235,-0.335,-0.477,64.697,208.801,55.725
0.26,-0.35,-0.544,50.049,196.899,59.204
0.297,-0.312,-0.584,31.738,188.171,59.082
0.376,-0.24,-0.564,12.817,180.664,57.19
0.464,-0.141,-0.489,-4.944,169.556,55.481
0.458,-0.076,-0.488,-19.653,151.184,55.542
0.409,-0.015,-0.527,-30.151,130.554,54.016
0.398,0.036,-0.536,-34.79,115.356,50.537
0.394,0.085,-0.531,-35.583,104.126,45.166
0.376,0.115,-0.542,-33.997,95.52,41.016
0.38,0.128,-0.538,-31.067,90.393,37.72
0.424,0.123,-0.521,-26.367,87.769,34.973
0.489,0.119,-0.484,-20.996,84.778,33.081
0.539,0.118,-0.451,-15.747,78.796,31.555
0.565,0.123,-0.45,-10.803,69.214,30.334
0.582,0.128,-0.453,-6.287,58.533,29.541
0.616,0.13,-0.45,-2.258,48.767,29.48
0.633,0.124,-0.449,0.183,39.551,30.029
0.645,0.115,-0.439,1.282,30.945,30.701
0.675,0.108,-0.407,2.136,23.499,30.457
0.704,0.105,-0.364,3.052,15.625,29.48
0.722,0.105,-0.333,3.601,6.409,28.564
0.732,0.11,-0.32,3.235,-3.174,27.893
0.736,0.118,-0.308,1.892,-10.498,27.405
0.734,0.123,-0.277,0.183,-15.564,28.015
0.74,0.119,-0.217,-1.892,-18.555,28.992
0.731,0.112,-0.177,-4.395,-22.949,29.297
0.734,0.105,-0.155,-7.324,-27.405,28.381
0.754,0.1,-0.139,-11.78,-29.907,26.428
0.779,0.111,-0.121,-16.907,-30.334,24.231
0.807,0.129,-0.108,-21.423,-29.419,22.217
0.834,0.149,-0.12,-25.452,-27.283,20.569
0.848,0.137,-0.129,-28.992,-21.423,20.569
0.909,0.154,-0.064,-32.41,-12.695,19.531
0.937,0.188,-0.041,-37.537,-6.897,19.348
0.929,0.197,-0.032,-44.739,-3.113,20.508
0.951,0.221,0.021,-51.636,0.977,20.142
0.984,0.26,0.074,-57.495,1.282,17.273
0.988,0.302,0.052,-61.829,-3.235,14.099
0.987,0.339,0.004,-64.331,-7.019,11.536
1.018,0.366,0.015,-64.087,-6.531,10.193
1.023,0.365,0.001,-60.669,-6.348,9.033
1.02,0.341,-0.03,-54.688,-6.531,6.409
1.045,0.389,0.006,-47.485,-4.761,2.502
1.126,0.426,0.121,-40.955,-5.432,3.723
1.095,0.367,0.1,-34.424,-15.015,7.568
1.061,0.314,-0.009,-26.306,-25.513,7.324
1.061,0.344,-0.023,-19.287,-25.696,4.761
1.068,0.344,0.016,-17.212,-22.095,5.127
1.072,0.251,0.063,-15.747,-20.081,4.089
1.098,0.182,0.146,-15.198,-19.958,-3.235
1.08,0.209,0.198,-17.395,-25.391,-14.099
1.042,0.27,0.214,-21.301,-33.264,-23.315
1.01,0.309,0.216,-22.888,-39.246,-27.466
0.946,0.309,0.136,-20.63,-42.175,-27.649
0.904,0.283,0.089,-14.221,-36.621,-26.733
0.915,0.311,0.105,-4.7,-25.085,-26.978
0.912,0.33,0.075,3.479,-13.672,-23.621
0.913,0.272,0.057,10.193,-0.793,-17.273
0.95,0.211,0.103,17.09,12.024,-14.404
0.992,0.184,0.146,22.766,17.212,-16.296
1.01,0.184,0.144,25.696,14.954,-19.287
1.014,0.176,0.115,26.123,9.827,-20.081
1.003,0.149,0.07,25.024,4.822,-18.738
0.99,0.117,0.02,22.644,2.93,-16.663
0.972,0.098,-0.01,18.433,5.371,-14.404
0.96,0.088,-0.024,13.062,10.925,-12.695
0.962,0.095,-0.029,7.568,17.151,-11.536
0.966,0.115,-0.023,3.296,23.193,-10.437
0.973,0.14,-0.007,0.732,27.71,-8.728
0.984,0.156,0.008,0.488,29.358,-7.263
0.997,0.16,0.018,1.77,28.076,-5.676
1.006,0.153,0.016,3.784,24.78,-4.517
0.985,0.068,-0.011,6.348,21.057,-4.7
0.973,0.095,-0.006,9.399,18.86,-10.254
1.031,0.147,0.056,9.766,16.846,-12.451
0.982,0.153,0.017,6.592,10.254,-9.033
0.967,0.126,-0.034,3.479,4.333,-4.089
0.964,0.107,-0.016,2.075,2.93,-2.319
0.968,0.119,-0.042,3.174,-0.488,-3.54
0.968,0.127,-0.065,4.272,-2.869,-5.066
0.95,0.117,-0.077,4.272,-2.991,-4.883
0.937,0.098,-0.093,3.662,-1.526,-3.906
0.957,0.095,-0.06,3.113,1.465,-3.723
0.976,0.102,-0.023,1.953,2.441,-2.991
0.019,-0.917,2.146,94.91,27.161,48.096
0.067,-1.186,2.305,77.515,41.931,59.204
0.128,-1.336,2.41,45.166,60.181,70.435
0.142,-1.36,2.481,4.028,81.116,81.36
0.073,-1.439,2.514,-40.833,105.164,86.121
0.13,-1.207,2.704,-77.087,131.592,72.571
0.203,-0.812,2.719,-100.037,147.095,63.049
0.12,-0.571,2.618,-109.802,160.156,64.636
0.017,-0.489,2.432,-99.854,181.335,67.444
0.007,-0.494,2.267,-74.707,209.717,64.27
-0.052,-0.606,2.107,-41.992,241.394,52.185
0.134,-0.449,2.188,-16.357,272.705,42.969
0.153,-0.645,2.14,-5.859,284.119,58.777
