aX,aY,aZ,gX,gY,gZ
-0.294,-1.309,1.16,-34.729,126.099,49.988
-0.135,-1.524,0.982,15.442,13.733,83.496
-0.18,-1.303,0.681,64.636,-69.519,59.692
-0.316,-1.032,0.234,95.459,-113.342,32.593
-0.304,-1.049,0.115,108.582,-102.722,23.071
-0.136,-1.241,0.308,113.525,-67.261,18.677
-0.033,-1.237,0.454,111.389,-42.297,9.338
0.103,-1.114,0.504,91.003,-32.837,5.676
0.204,-1.138,0.539,57.678,-28.442,12.817
0.185,-1.189,0.496,30.09,-29.358,16.357
0.148,-1.111,0.452,12.146,-30.518,8.301
0.143,-0.957,0.348,-1.77,-29.48,-5.127
0.175,-0.863,0.339,-11.414,-20.752,-14.526
0.15,-0.808,0.342,-14.648,-11.23,-19.226
0.128,-0.788,0.384,-14.099,-3.601,-20.142
0.101,-0.825,0.415,-11.536,0.427,-18.372
0.059,-0.892,0.449,-9.338,1.343,-14.709
0.021,-0.937,0.453,-7.263,-2.075,-11.902
-0.044,-0.962,0.394,-4.578,-7.324,-9.949
-0.122,-1.0,0.355,-3.418,-7.874,-8.85
-0.16,-1.06,0.338,-5.798,-4.456,-9.583
-0.159,-1.104,0.317,-10.254,0.0,-12.817
-0.162,-1.108,0.313,-14.893,4.761,-18.494
-0.17,-1.075,0.338,-20.02,9.277,-24.17
-0.147,-1.036,0.378,-24.109,12.207,-27.283
-0.125,-0.983,0.412,-26.123,11.292,-26.978
-0.133,-0.914,0.405,-24.902,7.568,-24.231
-0.134,-0.88,0.383,-20.142,4.272,-18.616
-0.108,-0.889,0.395,-13.855,3.662,-12.085
-0.078,-0.901,0.423,-8.24,3.418,-7.08
-0.061,-0.899,0.435,-3.723,0.793,-3.967
-0.044,-0.901,0.431,-1.648,-2.197,-1.892
-0.027,-0.906,0.418,-2.258,-4.089,-0.366
-0.019,-0.908,0.402,-4.272,-4.7,0.305
-0.017,-0.907,0.394,-6.226,-4.15,-0.305
-0.022,-0.898,0.391,-8.118,-2.686,-1.709
-0.037,-0.883,0.387,-8.484,-0.793,-3.906
-0.045,-0.88,0.385,-6.531,1.709,-6.836
-0.033,-0.896,0.39,-2.991,4.211,-9.399
-0.013,-0.909,0.396,-0.671,5.188,-10.864
-0.008,-0.913,0.399,0.244,4.333,-10.62
-0.01,-0.918,0.393,0.854,1.648,-8.728
-0.018,-0.925,0.378,2.075,-1.16,-6.165
-0.048,-0.934,0.366,5.005,-3.052,-4.761
-0.067,-0.957,0.367,9.277,-3.296,-4.395
-0.056,-0.987,0.371,10.986,-3.54,-4.272
-0.059,-0.998,0.377,9.399,-4.578,-4.578
-0.073,-1.002,0.375,6.775,-6.775,-4.456
-0.083,-1.014,0.365,2.686,-8.85,-2.991
-0.105,-1.016,0.354,-1.343,-9.949,-1.282
-0.133,-1.002,0.336,-3.845,-9.338,-0.671
-0.134,-0.998,0.333,-4.333,-6.104,-1.038
-0.096,-0.995,0.355,-4.883,-1.953,-2.197
-0.058,-0.984,0.384,-6.287,0.244,-2.625
-0.04,-0.971,0.405,-8.057,-0.671,-2.014
-0.036,-0.957,0.415,-10.925,-3.723,-0.671
-0.044,-0.944,0.415,-13.55,-7.019,0.488
-0.057,-0.938,0.417,-13.855,-9.399,0.427
-0.055,-0.94,0.436,-13.55,-10.01,-1.099
-0.046,-0.946,0.455,-14.709,-9.827,-2.686
-0.052,-0.936,0.471,-17.944,-10.193,-4.089
-0.059,-0.91,0.478,-21.179,-10.559,-5.005
-0.064,-0.879,0.473,-22.583,-10.193,-5.127
-0.086,-0.849,0.474,-21.24,-8.972,-4.517
-0.107,-0.84,0.478,-17.761,-6.653,-3.54
-0.11,-0.848,0.485,-13.184,-4.15,-2.991
-0.103,-0.858,0.49,-8.301,-1.77,-2.93
-0.09,-0.863,0.495,-4.333,0.671,-2.93
-0.075,-0.877,0.499,-0.488,1.953,-2.014
-0.064,-0.898,0.495,2.319,1.831,-0.732
-0.056,-0.916,0.477,2.747,0.793,0.061
-0.055,-0.932,0.456,2.808,-0.427,0.671
-0.054,-0.945,0.44,2.625,-1.343,1.038
-0.052,-0.95,0.428,2.747,-1.648,1.343
-0.047,-0.952,0.422,2.502,-1.709,1.77
-0.047,-0.949,0.418,1.099,-2.38,1.709
-0.049,-0.94,0.411,-0.183,-3.052,1.465
-0.053,-0.934,0.407,-0.183,-3.479,1.526
-0.051,-0.937,0.407,0.122,-3.479,1.892
-0.042,-0.946,0.414,-0.244,-3.296,2.38
-0.036,-0.944,0.419,-0.916,-3.662,2.991
-0.039,-0.938,0.415,-0.977,-4.456,3.296
-0.049,-0.938,0.415,-1.038,-4.395,3.845
-0.055,-0.944,0.424,-1.892,-3.906,4.333
-0.056,-0.942,0.436,-3.357,-3.845,4.15
-0.057,-0.938,0.442,-3.662,-4.089,3.296
-0.049,-0.926,0.442,-3.54,-5.127,3.296
-0.046,-0.916,0.443,-3.296,-6.531,3.784
-0.046,-0.919,0.442,-2.441,-7.812,4.761
-0.049,-0.927,0.439,-2.197,-8.423,5.188
-0.054,-0.937,0.441,-2.747,-8.301,3.418
-0.058,-0.943,0.445,-3.784,-7.69,0.427
-0.059,-0.945,0.439,-5.31,-7.507,-2.869
-0.054,-0.946,0.429,-7.385,-7.263,-5.127
-0.05,-0.942,0.423,-9.583,-6.042,-6.287
-0.054,-0.929,0.424,-11.353,-4.333,-7.568
-0.053,-0.917,0.43,-11.658,-1.953,-8.484
0.773,1.991,-0.017,22.217,23.865,3.662
0.759,2.463,-0.136,31.067,15.93,-15.381
0.913,2.747,-0.385,61.951,11.353,-56.458
1.167,3.043,-0.665,86.304,11.78,-119.873
1.379,3.265,-0.849,94.238,20.996,-210.266
1.57,3.363,-1.019,115.601,33.936,-314.453
1.664,3.378,-0.978,142.883,45.41,-412.109
1.403,3.291,-0.717,166.016,42.969,-494.568
0.882,3.145,-0.511,184.448,7.324,-567.139
0.284,2.878,-0.333,195.801,-58.899,-640.198
-0.091,2.488,-0.076,201.904,-151.978,-713.135
-0.771,2.552,0.248,238.464,-284.668,-789.368
-1.976,2.766,-0.495,348.755,-411.56,-874.084
-3.446,2.201,-0.577,433.96,-440.491,-889.954
-4.0,0.494,-0.829,404.968,-476.013,-766.907
-4.0,-2.391,-1.22,329.895,-447.998,-549.744
-4.0,-4.0,-2.014,194.275,-362.854,-331.299
-4.0,-4.0,-2.726,29.297,-211.243,-166.016
-4.0,-4.0,-2.531,-110.901,4.944,-179.077
-3.013,-4.0,-1.674,-217.468,189.819,-336.121
-1.566,-2.899,-0.857,-267.273,252.93,-446.838
-0.52,-1.145,-0.442,-221.802,222.229,-439.514
-0.345,0.081,0.017,-117.31,197.205,-316.895
-0.813,0.49,0.936,-86.792,209.595,-111.145
-0.359,-0.711,1.415,-41.138,134.033,64.941
-0.007,-1.435,1.266,47.668,-1.038,123.962
-0.346,-1.313,0.382,124.573,-119.019,103.516
-0.303,-1.072,0.027,161.255,-157.227,75.195
-0.024,-1.338,0.149,165.039,-138.855,68.237
-0.117,-1.313,0.045,162.17,-123.535,57.678
-0.263,-1.269,-0.047,136.23,-98.389,56.03
-0.245,-1.384,0.044,90.21,-52.307,50.598
-0.12,-1.496,0.274,47.913,-6.287,34.912
-0.005,-1.453,0.564,12.146,19.47,2.625
0.087,-1.201,0.593,-22.034,13.611,-30.334
0.182,-0.959,0.542,-51.208,-3.235,-47.18
0.149,-0.82,0.43,-66.772,-15.198,-45.105
-0.022,-0.745,0.289,-70.74,-18.311,-31.067
-0.119,-0.8,0.269,-68.42,-7.385,-15.686
-0.124,-0.896,0.34,-60.608,7.874,-10.437
-0.108,-0.854,0.446,-48.035,15.991,-15.381
-0.053,-0.806,0.541,-38.757,13.733,-18.799
-0.076,-0.809,0.53,-33.203,3.052,-17.395
-0.136,-0.864,0.534,-26.306,-7.629,-13.489
-0.223,-0.919,0.509,-17.517,-17.7,-12.207
-0.313,-0.941,0.435,-9.705,-24.109,-12.573
-0.335,-0.995,0.422,-6.47,-21.118,-12.268
-0.342,-1.05,0.417,-6.47,-14.221,-12.39
-0.352,-1.06,0.441,-7.812,-6.714,-14.099
-0.345,-1.031,0.447,-10.498,-0.549,-15.32
-0.301,-0.989,0.461,-13.855,4.211,-12.39
-0.255,-0.944,0.458,-16.296,7.141,-6.409
-0.217,-0.911,0.439,-17.09,7.874,0.305
-0.182,-0.887,0.43,-16.052,8.24,5.005
-0.141,-0.87,0.425,-13.672,8.118,6.348
-0.101,-0.848,0.426,-10.498,6.653,5.554
-0.064,-0.828,0.424,-8.484,4.272,4.639
-0.032,-0.818,0.422,-7.141,1.404,4.272
-0.032,-0.825,0.427,-5.615,-1.282,4.517
-0.061,-0.845,0.432,-3.296,-3.113,3.906
-0.087,-0.876,0.433,-1.648,-4.395,0.488
-0.092,-0.899,0.43,-1.343,-4.822,-3.967
-0.1,-0.907,0.427,-2.136,-4.761,-7.812
-0.123,-0.908,0.433,-3.54,-4.333,-9.888
-0.16,-0.913,0.44,-4.639,-4.089,-8.85
-0.198,-0.929,0.429,-3.967,-3.784,-5.249
-0.214,-0.953,0.419,-1.831,-1.953,-1.282
-0.21,-0.977,0.429,0.977,1.282,1.953
-0.194,-0.99,0.434,2.441,3.357,3.296
-0.181,-0.989,0.43,2.502,2.991,3.967
-0.171,-0.98,0.419,1.404,1.526,4.272
-0.16,-0.972,0.404,0.244,-0.061,5.249
-0.157,-0.965,0.394,-0.366,-1.16,6.104
-0.157,-0.959,0.383,0.0,-1.343,6.836
-0.152,-0.959,0.382,0.793,-0.366,6.836
-0.14,-0.967,0.398,1.587,1.038,6.836
-0.12,-0.982,0.417,1.038,1.16,6.958
-0.107,-0.994,0.422,-0.732,-0.549,6.348
-0.106,-0.986,0.424,-3.54,-2.869,5.676
-0.108,-0.975,0.429,-6.104,-4.333,5.554
-0.118,-0.965,0.441,-7.69,-4.639,5.432
-0.126,-0.954,0.448,-8.85,-4.578,4.211
-0.125,-0.942,0.454,-10.193,-3.784,3.296
-0.121,-0.933,0.468,-11.292,-2.441,2.625
-0.123,-0.924,0.481,-12.39,-0.977,2.441
-0.125,-0.915,0.492,-14.099,-0.061,2.808
-0.123,-0.901,0.493,-14.954,0.183,3.296
-0.119,-0.877,0.485,-15.381,0.671,3.601
-0.118,-0.854,0.481,-14.038,1.465,4.272
-0.108,-0.841,0.483,-11.902,2.136,4.761
-0.098,-0.834,0.485,-9.155,2.258,4.761
-0.091,-0.822,0.482,-6.531,1.221,4.639
-0.092,-0.814,0.474,-3.052,-0.122,4.7
-0.089,-0.825,0.468,1.16,-1.038,5.493
-0.089,-0.845,0.47,5.066,-0.916,6.653
-0.101,-0.866,0.474,7.751,-1.038,7.751
-0.13,-0.896,0.464,8.728,-1.038,8.423
-0.154,-0.934,0.447,7.935,-0.061,7.324
-0.151,-0.962,0.43,5.92,2.991,3.967
-0.134,-0.952,0.419,4.211,7.446,-0.427
-0.11,-0.923,0.426,3.784,12.634,-3.54
-0.078,-0.918,0.44,3.967,16.052,-4.822
-0.049,-0.922,0.449,4.15,16.113,-4.211
-0.032,-0.927,0.444,4.7,13.062,-3.296
-0.024,-0.94,0.433,5.432,9.033,-1.709
-0.026,-0.956,0.418,5.615,4.761,-0.244
-0.037,-0.974,0.411,4.639,1.343,0.671
-0.049,-0.988,0.41,2.869,-1.221,0.122
-0.064,-0.993,0.416,0.793,-2.869,-0.732
-0.079,-0.989,0.429,-2.563,-3.845,-2.197
-0.089,-0.97,0.438,-5.615,-4.7,-3.174
-0.098,-0.947,0.443,-7.568,-5.676,-3.479
-0.115,-0.922,0.444,-8.545,-5.92,-2.991
-0.133,-0.903,0.441,-8.545,-5.432,-2.869
-0.145,-0.89,0.428,-7.935,-3.54,-2.38
-0.139,-0.884,0.432,-6.836,-0.183,-1.709
-0.126,-0.888,0.44,-5.798,3.235,-1.77
-0.117,-0.888,0.443,-4.578,4.883,-2.502
-0.119,-0.891,0.439,-3.723,4.517,-2.93
0.97,2.035,0.104,-1.648,11.597,-73.242
1.046,2.394,-0.006,12.39,5.859,-116.028
1.15,2.729,-0.127,31.86,3.54,-168.579
1.28,3.033,-0.228,60.425,2.441,-231.75
1.376,3.32,-0.287,95.398,1.648,-293.884
1.486,3.456,-0.361,130.249,-3.906,-347.9
1.433,3.387,-0.403,152.466,-16.235,-408.63
1.031,3.122,-0.351,164.124,-34.546,-486.511
0.43,2.81,-0.173,172.302,-65.918,-571.411
-0.2,2.479,-0.058,187.134,-122.192,-644.165
-0.711,2.108,0.19,221.924,-191.956,-681.03
-1.381,1.717,0.484,271.118,-274.048,-703.857
-2.458,0.979,0.506,321.045,-349.487,-714.111
-3.604,-0.509,-0.115,337.83,-406.677,-644.409
-4.0,-2.693,-1.346,284.424,-409.973,-518.372
-4.0,-4.0,-2.244,152.405,-305.42,-421.082
-4.0,-4.0,-2.467,36.987,-138.55,-350.22
-3.409,-4.0,-2.237,-30.151,40.588,-325.989
-2.136,-4.0,-1.54,-77.515,183.594,-362.915
-1.007,-2.938,-0.972,-117.065,243.225,-374.451
-0.271,-1.556,-0.503,-105.774,239.197,-315.125
-0.469,-0.588,0.486,-93.445,239.563,-205.444
-0.482,-0.583,0.942,-92.834,174.683,-89.844
-0.258,-0.979,1.0,-41.138,49.194,-12.207
-0.452,-0.979,0.604,34.424,-65.918,1.831
-0.521,-0.958,0.208,99.121,-136.963,-6.592
-0.519,-1.189,-0.018,133.301,-153.503,-11.963
-0.607,-1.409,-0.086,140.259,-135.681,-8.972
-0.661,-1.705,0.082,120.483,-95.276,-1.282
-0.607,-1.906,0.361,81.299,-53.711,-2.258
-0.573,-1.719,0.341,32.043,-31.86,-13.123
-0.432,-1.516,0.369,-18.921,-9.644,-23.132
-0.39,-1.267,0.266,-55.603,12.085,-35.278
-0.294,-1.032,0.258,-76.355,32.654,-44.678
-0.15,-0.821,0.319,-84.167,49.622,-49.072
-0.031,-0.699,0.341,-78.857,55.359,-42.48
0.027,-0.694,0.438,-64.514,54.26,-29.968
0.021,-0.714,0.482,-44.678,42.786,-17.578
0.006,-0.739,0.462,-24.292,25.024,-7.324
-0.002,-0.799,0.429,-7.019,8.545,1.282
-0.064,-0.872,0.389,6.226,-3.845,5.92
-0.142,-0.935,0.367,16.235,-10.62,6.653
-0.164,-0.995,0.371,20.386,-12.756,4.272
-0.155,-1.023,0.38,21.484,-13.306,0.549
-0.181,-1.029,0.391,21.545,-13.062,-2.075
-0.228,-1.042,0.398,18.982,-11.719,-2.869
-0.261,-1.057,0.4,14.038,-9.521,-3.296
-0.265,-1.058,0.402,8.484,-6.47,-3.601
-0.231,-1.038,0.411,2.991,-3.479,-3.174
-0.198,-1.007,0.422,-1.892,-1.221,-1.221
-0.188,-0.976,0.425,-6.531,0.0,2.38
-0.178,-0.95,0.42,-10.986,-0.183,4.333
-0.16,-0.917,0.403,-13.123,-1.099,4.089
-0.132,-0.876,0.392,-12.573,-2.136,3.357
-0.1,-0.839,0.389,-11.169,-2.319,3.296
-0.113,-0.825,0.393,-8.728,-2.38,4.822
-0.15,-0.836,0.393,-5.188,-1.282,4.761
-0.155,-0.87,0.389,-1.526,1.16,1.221
-0.129,-0.889,0.394,0.366,4.333,-4.089
-0.094,-0.881,0.404,0.488,7.08,-8.179
-0.073,-0.875,0.408,-0.916,8.179,-9.155
-0.071,-0.883,0.41,-3.357,7.019,-7.019
-0.089,-0.902,0.399,-5.005,4.089,-4.456
-0.112,-0.922,0.378,-4.089,0.916,-3.601
-0.128,-0.943,0.376,-1.038,-0.183,-4.089
-0.121,-0.954,0.388,-0.366,-1.038,-5.249
-0.114,-0.955,0.39,-1.953,-2.93,-5.493
-0.119,-0.945,0.379,-3.479,-5.31,-4.395
-0.13,-0.939,0.365,-4.822,-7.08,-2.563
-0.158,-0.937,0.349,-4.822,-7.568,-1.465
-0.172,-0.954,0.35,-3.784,-5.859,-1.099
-0.165,-0.972,0.375,-3.662,-3.601,-1.709
-0.166,-0.98,0.398,-4.517,-2.808,-2.075
-0.174,-0.992,0.396,-6.531,-3.723,-2.502
-0.173,-1.007,0.384,-9.888,-4.211,-2.991
-0.176,-1.008,0.377,-13.184,-3.723,-4.333
-0.169,-0.996,0.377,-14.954,-2.136,-6.042
-0.146,-0.985,0.389,-16.724,-0.244,-7.202
-0.125,-0.966,0.407,-18.25,0.732,-6.714
-0.114,-0.948,0.42,-18.555,0.0,-5.737
-0.112,-0.935,0.428,-18.616,-1.953,-3.723
-0.122,-0.918,0.419,-18.188,-3.906,-2.258
-0.14,-0.908,0.409,-15.137,-4.7,-1.526
-0.154,-0.903,0.416,-11.108,-3.906,-1.282
-0.154,-0.908,0.439,-8.24,-2.319,-0.366
-0.149,-0.915,0.457,-6.836,-2.014,0.183
-0.148,-0.92,0.458,-6.409,-2.991,0.977
-0.16,-0.919,0.444,-6.592,-3.967,1.465
-0.182,-0.92,0.424,-6.958,-3.662,1.648
-0.185,-0.917,0.418,-6.714,-1.221,1.099
-0.164,-0.92,0.435,-5.798,2.075,0.0
-0.134,-0.92,0.437,-5.493,2.869,-1.099
-0.13,-0.921,0.431,-5.615,2.258,-1.465
-0.127,-0.921,0.421,-5.981,1.099,-0.427
-0.127,-0.909,0.407,-6.836,-0.061,0.916
-0.14,-0.887,0.392,-5.737,-0.793,1.587
-0.157,-0.873,0.389,-3.357,-0.183,1.892
-0.148,-0.877,0.407,-1.282,1.587,2.197
-0.126,-0.88,0.42,0.122,2.136,2.747
-0.109,-0.884,0.421,1.892,0.854,3.601
-0.101,-0.903,0.414,2.075,-1.099,4.639
-0.104,-0.927,0.409,0.732,-2.502,3.784
-0.112,-0.94,0.408,-1.099,-3.052,1.282
-0.11,-0.935,0.413,-2.747,-2.808,-2.075
-0.112,-0.916,0.417,-4.395,-3.235,-4.089
-0.125,-0.9,0.423,-5.249,-2.869,-4.15
-0.141,-0.909,0.447,-5.859,-2.625,-3.052
-0.145,-0.925,0.453,-6.714,-3.418,-1.709
-0.148,-0.935,0.442,-6.47,-4.517,-1.16
-0.15,-0.925,0.433,-6.653,-4.395,-0.854
-0.156,-0.911,0.424,-6.104,-3.174,-0.427
-0.151,-0.906,0.424,-4.578,-0.671,-0.122
-0.122,-0.908,0.441,-3.418,1.587,-0.061
-0.102,-0.905,0.455,-2.686,1.587,-0.366
-0.094,-0.898,0.458,-1.953,-0.122,-0.671
-0.098,-0.893,0.452,-2.319,-2.93,-0.61
-0.115,-0.891,0.439,-2.502,-4.7,-0.366
-0.127,-0.902,0.429,-1.709,-5.371,-0.244
-0.123,-0.913,0.434,-1.221,-4.822,-0.427
0.89,2.687,-0.212,24.353,-6.897,-39.368
1.131,3.336,-0.458,49.194,-25.696,-82.703
1.528,3.704,-0.791,81.299,-34.729,-165.894
1.847,3.885,-1.026,81.909,-19.775,-267.09
1.898,3.876,-1.014,83.252,17.273,-361.572
1.787,3.776,-0.807,98.877,46.631,-441.284
1.216,3.578,-0.404,126.282,35.706,-520.874
0.435,3.42,-0.092,163.33,-34.363,-608.765
-0.38,3.369,0.006,224.792,-148.987,-705.505
-0.976,3.012,-0.012,334.656,-273.437,-771.301
-1.616,2.694,-0.03,457.886,-395.569,-787.292
-3.394,1.479,-0.074,527.71,-458.008,-753.967
-4.0,-1.494,-0.248,479.492,-459.29,-604.309
-4.0,-4.0,-2.01,259.46,-445.618,-356.323
-4.0,-4.0,-3.278,29.053,-262.268,-224.365
-4.0,-4.0,-2.122,-161.255,36.316,-265.381
-2.914,-4.0,-1.28,-326.904,225.342,-469.91
-1.612,-3.342,-1.061,-416.992,254.395,-644.531
-0.098,-0.706,-1.186,-343.018,213.379,-635.986
0.48,0.695,-0.358,-155.579,233.459,-476.501
-0.318,1.114,1.467,-122.559,313.354,-225.037
-0.027,-0.372,2.273,-65.247,198.792,7.629
0.27,-1.312,1.691,42.236,-42.419,104.248
-0.312,-1.416,0.746,131.226,-209.717,76.843
-0.651,-1.416,0.037,183.838,-275.513,35.278
-0.919,-1.534,-0.529,168.213,-243.835,8.179
-0.68,-1.552,-0.235,137.939,-152.71,-4.211
-0.335,-1.47,0.432,115.173,-74.219,-14.954
-0.257,-1.299,0.624,83.801,-43.945,-23.01
-0.182,-1.094,0.708,39.185,-38.025,-20.691
-0.151,-1.069,0.667,5.371,-38.269,-10.437
-0.235,-1.031,0.679,-9.216,-39.49,-9.216
-0.221,-0.895,0.52,-13.245,-43.762,-14.282
-0.197,-0.867,0.401,-17.944,-39.673,-14.343
-0.256,-0.9,0.372,-13.55,-23.437,-10.742
-0.274,-0.944,0.422,-2.625,-5.737,-8.545
-0.219,-0.938,0.502,5.798,6.897,-8.179
-0.108,-0.923,0.572,8.24,11.23,-5.005
-0.062,-0.901,0.594,10.803,5.554,-0.854
-0.089,-0.875,0.575,17.7,-5.432,3.723
-0.134,-0.885,0.559,24.78,-15.442,9.888
-0.184,-0.952,0.51,27.466,-23.743,15.686
-0.253,-1.034,0.476,24.78,-26.306,16.357
-0.313,-1.078,0.46,19.775,-23.254,9.338
-0.327,-1.07,0.457,13.123,-16.663,-1.16
-0.315,-1.022,0.46,5.249,-7.996,-9.277
-0.301,-0.969,0.481,-2.197,0.916,-12.207
-0.275,-0.933,0.508,-6.653,7.751,-10.315
-0.239,-0.915,0.515,-7.812,10.742,-6.653
-0.203,-0.89,0.501,-7.446,10.925,-3.479
-0.165,-0.869,0.498,-6.409,10.071,-0.366
-0.143,-0.857,0.499,-4.15,8.606,3.479
-0.134,-0.857,0.485,-1.343,6.348,6.165
-0.124,-0.857,0.474,0.244,4.7,7.202
-0.107,-0.845,0.464,0.549,3.906,7.385
-0.089,-0.837,0.455,1.465,3.723,6.897
-0.089,-0.837,0.464,2.197,4.089,5.798
-0.104,-0.851,0.463,2.747,4.333,2.563
-0.104,-0.868,0.442,3.357,4.761,-2.441
-0.088,-0.868,0.438,2.075,6.47,-6.348
-0.07,-0.861,0.442,1.16,8.423,-7.812
-0.06,-0.869,0.454,0.854,8.728,-7.385
-0.07,-0.884,0.467,-0.122,7.08,-6.287
-0.086,-0.895,0.453,-0.488,2.869,-5.981
-0.1,-0.902,0.432,0.793,-0.793,-5.981
-0.109,-0.906,0.437,2.502,-1.892,-5.493
-0.111,-0.909,0.449,3.784,-2.93,-4.15
-0.117,-0.923,0.457,4.578,-4.761,-1.221
-0.136,-0.944,0.45,4.578,-7.141,2.502
-0.166,-0.967,0.419,4.272,-8.728,5.249
-0.195,-0.997,0.391,5.615,-6.897,5.432
-0.187,-1.017,0.403,6.165,-1.16,2.93
-0.147,-1.01,0.429,3.967,4.211,-0.671
-0.122,-0.985,0.447,0.427,5.92,-3.296
-0.111,-0.961,0.447,-3.845,4.761,-3.479
-0.107,-0.946,0.431,-6.531,1.831,-1.465
-0.112,-0.935,0.416,-6.897,-0.122,0.793
-0.112,-0.93,0.418,-5.676,-0.671,2.38
-0.104,-0.927,0.432,-4.944,-0.916,3.723
-0.092,-0.928,0.444,-5.249,-1.648,5.066
-0.08,-0.926,0.444,-6.348,-3.479,5.981
-0.078,-0.918,0.439,-7.568,-4.822,6.714
-0.096,-0.906,0.433,-8.362,-5.615,7.019
-0.11,-0.901,0.428,-8.057,-5.127,6.775
-0.109,-0.899,0.431,-7.446,-3.052,5.31
-0.098,-0.902,0.454,-7.446,0.366,2.502
-0.079,-0.901,0.476,-8.24,2.136,-0.549
-0.075,-0.895,0.479,-9.827,1.282,-3.235
-0.082,-0.889,0.469,-12.146,-0.122,-5.066
-0.097,-0.881,0.462,-14.099,-0.61,-5.737
-0.107,-0.864,0.455,-14.404,-0.244,-6.348
-0.109,-0.844,0.449,-12.634,1.038,-7.019
-0.094,-0.825,0.463,-9.644,2.747,-6.775
-0.069,-0.819,0.479,-5.92,2.625,-5.127
-0.057,-0.817,0.48,-2.441,0.244,-2.808
-0.065,-0.83,0.466,1.16,-2.991,-0.244
-0.086,-0.861,0.455,3.967,-5.188,1.892
-0.101,-0.902,0.448,5.859,-6.897,2.441
-0.117,-0.936,0.443,5.981,-7.446,1.526
-0.136,-0.96,0.442,3.967,-7.263,-0.61
-0.147,-0.97,0.434,0.61,-6.287,-2.991
-0.146,-0.966,0.433,-2.38,-4.639,-5.188
-0.132,-0.945,0.437,-5.127,-2.625,-6.775
-0.117,-0.916,0.451,-7.08,-0.671,-7.629
-0.104,-0.887,0.465,-7.812,-0.061,-6.531
-0.089,-0.869,0.467,-7.263,-1.343,-4.028
-0.083,-0.861,0.464,-5.737,-3.174,-0.732
-0.08,-0.863,0.462,-3.784,-4.7,2.136
-0.078,-0.873,0.463,-2.136,-6.104,3.418
-0.08,-0.887,0.47,-0.977,-6.958,3.479
-0.09,-0.899,0.478,-1.038,-7.874,2.258
-0.106,-0.91,0.477,-2.136,-8.362,-0.183
-0.118,-0.916,0.473,-2.747,-7.996,-2.93
-0.116,-0.918,0.472,-3.479,-6.47,-5.005
-0.121,-0.907,0.488,-5.676,-4.333,-6.714
-0.132,-0.887,0.499,-6.714,-2.869,-7.446
-0.14,-0.87,0.488,-5.676,-1.892,-6.653
-0.136,-0.867,0.489,-4.089,0.122,-5.31
-0.115,-0.873,0.5,-2.319,2.014,-4.211
0.974,2.027,-0.082,105.53,9.277,-24.475
1.091,2.317,-0.273,166.077,7.629,-43.457
1.235,2.576,-0.436,203.735,10.559,-81.909
1.38,2.643,-0.583,204.834,19.409,-127.625
1.413,2.519,-0.656,179.199,31.555,-175.476
1.355,2.457,-0.635,155.029,38.818,-240.112
1.223,2.536,-0.55,151.733,30.029,-328.491
1.113,2.678,-0.435,154.541,2.136,-427.551
0.948,2.728,-0.266,148.254,-38.513,-516.357
0.702,2.677,-0.038,133.179,-93.14,-588.562
0.234,2.582,0.433,130.005,-172.791,-650.574
-0.481,2.834,0.35,184.448,-273.621,-729.98
-1.36,2.723,0.175,275.635,-333.801,-765.076
-2.467,2.068,0.352,309.021,-359.314,-728.516
-3.363,0.461,-0.108,331.543,-372.314,-609.924
-4.0,-2.314,-0.854,335.327,-347.351,-453.735
-4.0,-4.0,-1.489,254.211,-270.996,-312.378
-4.0,-4.0,-2.068,103.516,-152.344,-223.145
-3.92,-4.0,-2.351,-37.964,-9.46,-226.685
-2.49,-4.0,-1.807,-151.001,146.667,-347.046
-1.38,-3.368,-1.105,-199.89,238.464,-445.923
-0.41,-1.448,-0.844,-153.32,244.751,-420.837
-0.096,-0.234,0.073,-53.955,258.24,-277.649
-0.21,-0.174,1.35,-27.527,261.108,-92.651
0.094,-0.998,1.58,-2.686,130.371,48.157
-0.047,-1.46,1.158,46.814,-33.142,105.896
-0.096,-1.493,0.792,100.708,-154.541,81.848
-0.253,-1.337,0.108,136.047,-225.647,34.729
-0.453,-1.035,-0.423,145.02,-222.656,5.981
-0.309,-1.143,-0.121,134.216,-148.682,11.78
-0.202,-1.351,0.317,108.215,-81.177,25.33
-0.231,-1.573,0.525,67.2,-47.058,26.917
-0.151,-1.435,0.702,23.437,-30.579,4.028
-0.038,-1.237,0.545,-17.944,-32.471,-15.808
-0.053,-1.069,0.365,-52.124,-25.757,-29.663
-0.08,-0.917,0.342,-69.763,-5.371,-38.391
-0.079,-0.824,0.379,-75.012,15.32,-46.021
-0.04,-0.742,0.389,-70.618,29.175,-49.072
-0.001,-0.725,0.414,-62.012,37.842,-43.335
-0.003,-0.764,0.436,-49.316,41.321,-31.921
-0.008,-0.805,0.476,-33.081,38.818,-21.912
0.004,-0.823,0.484,-17.883,29.48,-15.076
0.008,-0.859,0.471,-8.118,16.724,-8.24
-0.014,-0.922,0.481,-2.502,4.211,-2.747
-0.079,-0.973,0.459,0.61,-8.118,-2.014
-0.163,-0.997,0.421,0.366,-17.334,-5.981
-0.227,-1.008,0.406,-2.38,-20.386,-11.963
-0.251,-1.005,0.414,-3.845,-18.86,-17.395
